Dispatching_base_num,Pickup_date,locationID

2,2016-06-18 20:58:32,2016-06-18 21:09:25,N,1,-73.941154479980469,40.805892944335938,-73.966232299804687,40.804698944091797,1,2.03,9.5,0.5,0.5,1,0,,0.3,11.8,1,1
2,2016-06-19 21:58:52,2016-06-19 22:16:27,N,1,-73.916130065917969,40.836399078369141,-73.908035278320313,40.865043640136719,1,3.29,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,2016-06-18 23:28:55,2016-06-18 23:36:51,N,1,-73.945808410644531,40.832588195800781,-73.938705444335938,40.822235107421875,6,1.06,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,2016-06-09 18:05:37,2016-06-09 18:38:17,N,1,-73.9669189453125,40.710731506347656,-73.988632202148437,40.731037139892578,1,3.40,20.5,1,0.5,3.35,0,,0.3,25.65,1,1
1,2016-06-19 21:43:02,2016-06-19 21:47:50,N,1,-73.9779052734375,40.671237945556641,-73.9825439453125,40.671710968017578,1,.80,5,0.5,0.5,1,0,,0.3,7.3,1,1
2,2016-06-02 19:41:34,2016-06-02 20:03:07,N,1,-73.951141357421875,40.810413360595703,-73.908416748046875,40.836353302001953,1,4.09,16,1,0.5,2,0,,0.3,19.8,1,1
1,2016-06-18 09:55:26,2016-06-18 10:06:48,N,1,-73.994697570800781,40.680458068847656,-74.009231567382812,40.71234130859375,1,3.10,12,0,0.5,0,0,,0.3,12.8,2,1
2,2016-06-11 02:13:57,2016-06-11 02:28:07,N,1,-73.903358459472656,40.745803833007813,-73.990043640136719,40.702472686767578,1,7.90,22.5,0.5,0.5,2,0,,0.3,25.8,1,1
2,2016-06-06 02:43:53,2016-06-06 02:56:39,N,1,-73.990188598632812,40.700923919677734,-73.972846984863281,40.756381988525391,1,6.17,18.5,0.5,0.5,4.95,0,,0.3,24.75,1,1
2,2016-06-26 22:14:13,2016-06-26 22:19:44,N,1,-74.004188537597656,40.654682159423828,-74.002082824707031,40.648334503173828,1,.94,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-06-05 20:11:25,2016-06-05 20:37:55,N,1,-73.950393676757812,40.722976684570313,-73.950790405273437,40.670780181884766,1,4.29,19,0.5,0.5,4.06,0,,0.3,24.36,1,1
2,2016-06-18 20:15:49,2016-06-18 20:23:31,N,1,-73.936393737792969,40.679683685302734,-73.942695617675781,40.663761138916016,1,1.43,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-06-15 17:18:43,2016-06-15 17:36:40,N,1,-73.977775573730469,40.684707641601563,-73.955062866210937,40.687183380126953,1,1.67,12,1,0.5,2.76,0,,0.3,16.56,1,1
2,2016-06-22 21:49:09,2016-06-22 22:01:58,N,1,-73.950347900390625,40.80621337890625,-73.928329467773438,40.831188201904297,1,2.58,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-06-28 23:38:03,2016-06-28 23:42:38,N,1,-73.995124816894531,40.683986663818359,-73.994544982910156,40.66717529296875,1,1.44,6,0.5,0.5,1.25,0,,0.3,8.55,1,1
2,2016-06-23 16:46:36,2016-06-23 16:50:11,N,1,-73.952651977539063,40.727027893066406,-73.958389282226563,40.721927642822266,1,.73,4.5,1,0.5,0,0,,0.3,6.3,2,1
2,2016-06-22 18:25:02,2016-06-22 18:37:00,N,1,-73.939277648925781,40.805030822753906,-73.95361328125,40.778781890869141,5,2.15,10.5,1,0.5,1.23,0,,0.3,13.53,1,1
2,2016-06-28 19:45:48,2016-06-28 20:02:56,N,1,-73.951889038085938,40.790275573730469,-73.9853515625,40.732608795166016,1,6.16,20,0.5,0.5,3,0,,0.3,24.3,1,1
2,2016-06-14 09:18:11,2016-06-14 09:40:09,N,1,-73.967124938964844,40.684913635253906,-73.99114990234375,40.702518463134766,1,2.39,14.5,0,0.5,1.5,0,,0.3,16.8,1,1
2,2016-06-01 00:23:30,2016-06-01 00:30:25,N,1,-73.978843688964844,40.683925628662109,-73.973335266113281,40.672870635986328,1,1.23,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2016-06-27 15:42:19,2016-06-27 15:55:11,N,1,-73.943199157714844,40.751495361328125,-73.93603515625,40.736690521240234,1,1.50,9.5,0,0.5,2.06,0,,0.3,12.36,1,1
2,2016-06-16 01:05:09,2016-06-16 01:24:21,N,1,-73.940460205078125,40.824871063232422,-73.992057800292969,40.768096923828125,1,6.34,21.5,0.5,0.5,0,0,,0.3,22.8,2,1
1,2016-06-19 19:58:02,2016-06-19 20:01:35,N,1,-73.92694091796875,40.865036010742188,-73.922554016113281,40.867168426513672,1,.30,4,0,0.5,0,0,,0.3,4.8,3,1
1,2016-06-29 14:33:58,2016-06-29 14:44:10,N,1,-73.939903259277344,40.840995788574219,-73.929130554199219,40.860061645507813,1,1.60,9,0,0.5,0,0,,0.3,9.8,2,1
2,2016-06-02 23:24:31,2016-06-02 23:32:16,N,1,-73.943878173828125,40.792713165283203,-73.921340942382813,40.808605194091797,2,1.88,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2016-06-12 16:48:10,2016-06-12 16:57:41,N,1,-73.939888000488281,40.815288543701172,-73.939926147460938,40.820762634277344,2,.86,7,0,0.5,0,0,,0.3,7.8,2,1
2,2016-06-02 08:35:25,2016-06-02 09:03:11,N,1,-73.982963562011719,40.701610565185547,-73.972122192382813,40.759017944335938,2,6.80,23.5,0,0.5,2,0,,0.3,26.3,1,1
2,2016-06-26 14:32:52,2016-06-26 14:52:17,N,1,-73.953712463378906,40.809307098388672,-73.920684814453125,40.776023864746094,1,5.35,19,0,0.5,0,5.54,,0.3,25.34,2,1
2,2016-06-28 18:02:23,2016-06-28 18:08:10,N,1,-73.95489501953125,40.789127349853516,-73.949798583984375,40.779018402099609,1,1.04,6,1,0.5,1.56,0,,0.3,9.36,1,1
2,2016-06-13 22:22:38,2016-06-13 22:25:27,N,1,-73.952995300292969,40.78887939453125,-73.941307067871094,40.804771423339844,1,1.26,5.5,0.5,0.5,1,0,,0.3,7.8,1,1
2,2016-06-30 11:13:31,2016-06-30 11:28:28,N,1,-73.984115600585938,40.686618804931641,-73.989402770996094,40.662567138671875,2,.53,9.5,0,0.5,3,0,,0.3,13.3,1,1
2,2016-06-03 07:05:57,2016-06-03 07:08:57,N,1,-73.956527709960937,40.717006683349609,-73.963531494140625,40.713893890380859,1,.53,4,0,0.5,0,0,,0.3,4.8,2,1
2,2016-06-09 00:18:43,2016-06-09 00:24:53,N,1,-73.869667053222656,40.733573913574219,-73.814788818359375,40.738067626953125,1,3.42,11,0.5,0.5,0,0,,0.3,12.3,2,1
1,2016-06-27 18:00:12,2016-06-27 18:14:38,N,1,-73.990745544433594,40.702919006347656,-73.993820190429687,40.686729431152344,2,1.70,10.5,1,0.5,0,0,,0.3,12.3,2,1
2,2016-06-01 10:16:48,2016-06-01 10:48:22,N,1,-73.966239929199219,40.805084228515625,-73.994773864746094,40.750465393066406,1,4.36,21.5,0,0.5,6.69,0,,0.3,28.99,1,1
2,2016-06-18 12:38:19,2016-06-18 12:47:27,N,1,-73.920799255371094,40.743190765380859,-73.893745422363281,40.729446411132812,1,2.03,9,0,0.5,0,0,,0.3,9.8,2,1
1,2016-06-23 08:40:01,2016-06-23 09:20:24,N,1,-73.981399536132812,40.690113067626953,-73.982124328613281,40.757911682128906,1,5.50,27.5,0,0.5,5.65,0,,0.3,33.95,1,1
2,2016-06-04 14:43:38,2016-06-04 15:00:51,N,1,-73.955245971679688,40.689453125,-73.975563049316406,40.672721862792969,1,2.88,13.5,0,0.5,2.86,0,,0.3,17.16,1,1
1,2016-06-10 23:13:59,2016-06-10 23:23:50,N,1,-73.953849792480469,40.806388854980469,-73.942329406738281,40.846973419189453,1,3.80,13,0.5,0.5,2.85,0,,0.3,17.15,1,1
1,2016-06-27 14:24:41,2016-06-27 14:32:56,N,1,-73.855697631835937,40.727462768554688,-73.831642150878906,40.715534210205078,1,1.70,8,0,0.5,0,0,,0.3,8.8,2,1
1,2016-06-14 19:19:35,2016-06-14 19:26:50,N,1,-73.980148315429687,40.688560485839844,-73.971054077148438,40.694221496582031,1,1.00,6.5,1,0.5,1,0,,0.3,9.3,1,1
2,2016-06-16 14:46:12,2016-06-16 15:02:08,N,1,-73.962181091308594,40.805435180664063,-73.982330322265625,40.768203735351562,1,3.52,14,0,0.5,1.5,0,,0.3,16.3,1,1
2,2016-06-17 14:35:35,2016-06-17 14:55:22,N,1,-73.863838195800781,40.732875823974609,-73.829376220703125,40.757987976074219,1,3.37,14.5,0,0.5,0,0,,0.3,15.3,2,1
2,2016-06-25 01:31:32,2016-06-26 01:26:17,N,1,-73.95782470703125,40.721961975097656,-73.931770324707031,40.854942321777344,1,13.28,42,0.5,0.5,0,0,,0.3,43.3,2,1
1,2016-06-14 16:22:36,2016-06-14 16:27:17,N,1,-73.941802978515625,40.798763275146484,-73.95330810546875,40.803600311279297,1,.70,5,1,0.5,0,0,,0.3,6.8,4,1
2,2016-06-27 22:20:05,2016-06-27 22:27:45,N,1,-73.866622924804688,40.757640838623047,-73.876548767089844,40.748432159423828,1,1.16,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-06-08 23:36:38,2016-06-08 23:46:48,N,1,-73.99432373046875,40.690361022949219,-74.002578735351563,40.708652496337891,1,2.45,10.5,0.5,0.5,3.54,0,,0.3,15.34,1,1
2,2016-06-29 15:28:56,2016-06-29 16:17:38,N,1,-73.96234130859375,40.809913635253906,-73.991844177246094,40.749748229980469,1,4.67,31,0,0.5,6.36,0,,0.3,38.16,1,1
1,2016-06-19 23:06:05,2016-06-19 23:13:21,N,1,-73.953529357910156,40.744388580322266,-73.94091796875,40.751674652099609,1,1.30,7,0.5,0.5,1.65,0,,0.3,9.95,1,1
2,2016-06-25 15:37:11,2016-06-25 16:02:52,N,1,-73.900161743164062,40.750442504882813,-73.969764709472656,40.753414154052734,1,4.20,19,0,0.5,0,0,,0.3,19.8,2,1
2,2016-06-12 20:15:56,2016-06-12 20:24:05,N,1,-73.953605651855469,40.710765838623047,-73.992218017578125,40.720802307128906,1,2.31,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2016-06-05 06:49:23,2016-06-05 07:00:43,N,1,-73.917793273925781,40.770057678222656,-73.835838317871094,40.717937469482422,1,7.24,21.5,0,0.5,4.46,0,,0.3,26.76,1,1
1,2016-06-19 05:13:21,2016-06-19 05:24:25,N,1,-73.883995056152344,40.747550964355469,-73.856697082519531,40.746707916259766,1,2.20,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-06-12 17:47:42,2016-06-12 18:02:51,N,1,-73.951881408691406,40.680515289306641,-73.957588195800781,40.722221374511719,1,3.31,13,0,0.5,2.76,0,,0.3,16.56,1,1
2,2016-06-16 22:55:21,2016-06-16 23:06:06,N,1,-73.919464111328125,40.807666778564453,-73.916984558105469,40.839042663574219,2,2.90,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-06-12 17:36:51,2016-06-12 17:40:23,N,1,-73.916465759277344,40.819168090820313,-73.90972900390625,40.826221466064453,1,.81,5,0,0.5,0,0,,0.3,5.8,2,1
2,2016-06-15 15:55:01,2016-06-15 16:12:37,N,1,-73.966148376464844,40.803985595703125,-73.949867248535156,40.829605102539063,1,2.12,13,0,0.5,0,0,,0.3,13.8,1,1
2,2016-06-01 08:02:47,2016-06-01 08:05:07,N,1,-73.951179504394531,40.688152313232422,-73.9495849609375,40.680187225341797,1,.56,4,0,0.5,0,0,,0.3,4.8,2,1
2,2016-06-09 16:04:52,2016-06-09 16:24:37,N,1,-73.880348205566406,40.882030487060547,-73.865699768066406,40.847713470458984,1,3.23,16,1,0.5,0,0,,0.3,17.8,2,1
2,2016-06-05 03:49:54,2016-06-05 04:00:03,N,1,-73.904350280761719,40.745048522949219,-73.876777648925781,40.737808227539063,2,2.14,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,2016-06-03 19:59:20,2016-06-03 20:02:14,N,1,-73.91778564453125,40.770000457763672,-73.909088134765625,40.765613555908203,1,.80,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-06-10 18:06:06,2016-06-10 18:28:09,N,1,-73.9239501953125,40.690719604492188,-73.982902526855469,40.689849853515625,1,3.60,16.5,1,0.5,0,0,,0.3,18.3,2,1
2,2016-06-25 01:00:18,2016-06-25 01:15:29,N,1,-73.921684265136719,40.76666259765625,-73.953178405761719,40.728038787841797,6,3.83,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,2016-06-05 19:07:54,2016-06-05 19:25:33,N,1,-73.95355224609375,40.806896209716797,-73.913642883300781,40.833858489990234,1,3.43,14.5,0,0.5,3.82,0,,0.3,19.12,1,1
2,2016-06-12 10:08:40,2016-06-12 10:15:26,N,1,-73.886032104492187,40.856166839599609,-73.881889343261719,40.8570556640625,1,.34,5.5,0,0.5,0,0,,0.3,6.3,2,1
1,2016-06-29 17:54:11,2016-06-29 18:03:18,N,1,-73.886192321777344,40.749809265136719,-73.906913757324219,40.750850677490234,1,1.20,7.5,1,0.5,0,0,,0.3,9.3,2,1
2,2016-06-07 10:26:03,2016-06-07 10:39:17,N,1,-73.949996948242188,40.722312927246094,-73.964897155761719,40.714946746826172,1,1.16,9.5,0,0.5,2.06,0,,0.3,12.36,1,1
2,2016-06-10 23:14:34,2016-06-10 23:14:57,N,1,-73.790412902832031,40.685848236083984,-73.788909912109375,40.686420440673828,1,.09,2.5,0.5,0.5,0,0,,0.3,3.8,1,1
2,2016-06-16 13:28:46,2016-06-16 14:03:44,N,1,-73.940284729003906,40.840633392333984,-73.9708251953125,40.764251708984375,1,7.42,30.5,0,0.5,6.26,0,,0.3,37.56,1,1
2,2016-06-06 01:32:19,2016-06-06 01:38:49,N,1,-73.88861083984375,40.747406005859375,-73.899223327636719,40.758415222167969,1,1.17,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-06-04 01:45:54,2016-06-04 01:52:02,N,1,-73.941192626953125,40.676395416259766,-73.925460815429688,40.65777587890625,1,2.07,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2016-06-23 09:29:51,2016-06-23 10:05:17,N,1,-73.955780029296875,40.657520294189453,-73.999565124511719,40.720779418945313,1,6.02,26,0,0.5,5.36,0,,0.3,32.16,1,1
2,2016-06-09 17:46:50,2016-06-09 17:52:45,N,1,-73.987136840820313,40.690158843994141,-73.9908447265625,40.694908142089844,1,.48,5.5,1,0.5,2.7,0,,0.3,10,1,1
2,2016-06-09 06:42:32,2016-06-09 06:44:00,N,1,-73.925483703613281,40.670337677001953,-73.9310302734375,40.669952392578125,1,.26,3,0.5,0.5,0,0,,0.3,4.3,2,1
2,2016-06-18 20:42:05,2016-06-18 20:54:22,N,1,-73.920173645019531,40.766342163085937,-73.913368225097656,40.748859405517578,1,1.64,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2016-06-11 22:36:33,2016-06-11 22:41:41,N,1,-73.942291259765625,40.811992645263672,-73.936309814453125,40.817157745361328,1,.90,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2016-06-03 00:23:02,2016-06-03 00:32:12,N,1,-73.924247741699219,40.827529907226563,-73.941017150878906,40.844146728515625,1,2.10,9,0.5,0.5,2.05,0,,0.3,12.35,1,1
2,2016-06-12 11:30:06,2016-06-12 11:46:55,N,1,-73.971145629882813,40.684810638427734,-73.923248291015625,40.706771850585938,1,3.61,14,0,0.5,0,0,,0.3,14.8,2,1
2,2016-06-06 23:25:58,2016-06-06 23:33:43,N,1,-73.991409301757812,40.703502655029297,-73.992263793945313,40.684146881103516,1,1.82,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-06-12 10:51:48,2016-06-12 10:54:53,N,1,-73.963401794433594,40.808933258056641,-73.96826171875,40.799907684326172,1,.64,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,2016-06-20 11:31:15,2016-06-20 11:44:07,N,1,-73.893470764160156,40.753185272216797,-73.923309326171875,40.767269134521484,1,3.17,12,0,0.5,0,0,,0.3,12.8,2,1
2,2016-06-17 18:48:17,2016-06-17 18:58:47,N,1,-73.994819641113281,40.70294189453125,-73.997962951660156,40.682971954345703,1,1.73,9,1,0.5,2,0,,0.3,12.8,1,1
2,2016-06-07 08:40:07,2016-06-07 08:50:52,N,1,-73.92425537109375,40.744091033935547,-73.912117004394531,40.7674560546875,1,1.87,9.5,0,0.5,2.58,0,,0.3,12.88,1,1
2,2016-06-08 10:09:55,2016-06-08 10:49:15,N,1,-73.966278076171875,40.710636138916016,-73.99676513671875,40.741413116455078,2,4.33,26,0,0.5,4,0,,0.3,30.8,1,1
2,2016-06-30 21:26:40,2016-06-30 21:33:42,N,1,-73.932754516601562,40.795646667480469,-73.93780517578125,40.802059173583984,1,.98,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,2016-06-02 17:38:45,2016-06-02 17:44:17,N,1,-73.945640563964844,40.817802429199219,-73.948348999023438,40.828842163085938,1,1.02,6,1,0.5,1.56,0,,0.3,9.36,1,1
2,2016-06-26 03:04:15,2016-06-26 03:15:50,N,1,-73.951042175292969,40.810047149658203,-73.911529541015625,40.821361541748047,1,2.23,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-06-05 09:31:53,2016-06-05 09:56:27,N,1,-73.912010192871094,40.716156005859375,-73.927589416503906,40.757713317871094,1,6.00,21,0,0.5,0,0,,0.3,21.8,2,1
2,2016-06-05 17:22:51,2016-06-05 17:44:02,N,1,-73.9818115234375,40.690006256103516,-73.984649658203125,40.742733001708984,2,4.18,17.5,0,0.5,3.66,0,,0.3,21.96,1,1
2,2016-06-25 21:06:14,2016-06-25 21:13:07,N,1,-73.925491333007813,40.762100219726562,-73.942436218261719,40.748672485351563,1,1.88,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2016-06-17 10:00:16,2016-06-17 10:03:07,N,1,-73.950584411621094,40.800983428955078,-73.953971862792969,40.806301116943359,1,.46,4,0,0.5,0,0,,0.3,4.8,2,1
2,2016-06-28 17:12:37,2016-06-28 17:34:17,N,1,-73.976211547851563,40.683528900146484,-73.99908447265625,40.684772491455078,1,1.66,14.5,1,0.5,3.26,0,,0.3,19.56,1,1
2,2016-06-22 19:28:58,2016-06-22 19:34:31,N,1,-73.869224548339844,40.749332427978516,-73.877120971679688,40.751937866210937,2,.64,5,1,0.5,0,0,,0.3,6.8,2,1
2,2016-06-14 10:56:35,2016-06-14 11:01:31,N,1,-73.941970825195313,40.812480926513672,-73.942680358886719,40.820858001708984,1,.85,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-18 17:29:41,2016-06-18 17:41:01,N,1,-73.981613159179688,40.689834594726563,-73.98834228515625,40.6666259765625,2,1.89,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,2016-06-04 22:56:07,2016-06-04 23:11:10,N,1,-73.963050842285156,40.671821594238281,-73.993324279785156,40.715354919433594,2,3.69,14.5,0.5,0.5,3.95,0,,0.3,19.75,1,1
1,2016-06-04 03:44:11,2016-06-04 04:00:28,N,1,-73.965133666992188,40.710910797119141,-73.999847412109375,40.743209838867187,2,4.50,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,2016-06-13 07:52:33,2016-06-13 08:14:43,N,1,-73.953826904296875,40.638271331787109,-73.9830322265625,40.676715850830078,1,3.69,17,0,0.5,3.56,0,,0.3,21.36,1,1
2,2016-06-17 21:32:53,2016-06-17 21:37:39,N,1,-73.900283813476563,40.745887756347656,-73.884109497070312,40.745944976806641,1,.78,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2016-06-20 19:01:40,2016-06-20 19:05:23,N,1,-73.941070556640625,40.792591094970703,-73.947723388671875,40.783336639404297,1,.75,5,1,0.5,0,0,,0.3,6.8,2,1
2,2016-06-26 17:51:52,2016-06-26 18:04:20,N,1,-73.916847229003906,40.818130493164062,-73.948219299316406,40.789623260498047,2,2.80,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2016-06-25 17:54:44,2016-06-25 18:04:18,N,1,-73.9356689453125,40.8070068359375,-73.955047607421875,40.809406280517578,1,1.27,8,0,0.5,0,0,,0.3,8.8,2,1
1,2016-06-26 01:04:21,2016-06-26 01:21:07,N,1,-73.980522155761719,40.676361083984375,-73.957000732421875,40.718235015869141,1,4.40,16.5,0.5,0.5,3.55,0,,0.3,21.35,1,1
1,2016-06-25 16:57:51,2016-06-25 17:11:10,N,1,-73.941818237304687,40.813068389892578,-73.970375061035156,40.795059204101563,1,2.50,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2016-06-11 16:11:01,2016-06-11 16:17:02,N,1,-73.959114074707031,40.708789825439453,-73.96337890625,40.712043762207031,1,.89,6,0,0.5,0,0,,0.3,6.8,2,1
2,2016-06-21 12:59:50,2016-06-21 13:02:31,N,1,-73.954780578613281,40.789161682128906,-73.954627990722656,40.789215087890625,6,.01,3.5,0,0.5,0,0,,0.3,4.3,2,1
2,2016-06-15 22:07:03,2016-06-15 22:46:46,N,1,-73.981819152832031,40.666652679443359,-73.976699829101563,40.788356781005859,1,12.81,40.5,0.5,0.5,8.36,0,,0.3,50.16,1,1
1,2016-06-20 16:12:31,2016-06-20 16:12:41,N,1,-73.967231750488281,40.693264007568359,-73.967323303222656,40.693260192871094,1,.00,2.5,1,0.5,0,0,,0.3,4.3,2,1
1,2016-06-08 23:43:45,2016-06-08 23:45:23,N,1,-73.953437805175781,40.681167602539063,-73.949859619140625,40.686363220214844,1,.50,3.5,0.5,0.5,0,0,,0.3,4.8,1,1
2,2016-06-01 03:08:57,2016-06-01 03:25:48,N,1,-73.985969543457031,40.669525146484375,-73.921676635742188,40.651451110839844,1,4.88,17,0.5,0.5,0,0,,0.3,18.3,1,1
2,2016-06-01 03:52:12,2016-06-01 03:57:25,N,1,-73.843849182128906,40.721088409423828,-73.855697631835937,40.736873626708984,5,1.35,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-06-17 17:12:21,2016-06-17 17:19:24,N,1,-73.892486572265625,40.74676513671875,-73.900108337402344,40.741222381591797,1,.83,6,1,0.5,0,0,,0.3,7.8,2,1
2,2016-06-27 11:37:11,2016-06-27 11:47:54,N,1,-73.95159912109375,40.731033325195313,-73.931999206542969,40.755481719970703,1,2.46,10.5,0,0.5,4,0,,0.3,15.3,1,1
2,2016-06-06 11:32:26,2016-06-06 11:39:53,N,1,-73.960556030273438,40.812862396240234,-73.97113037109375,40.795673370361328,1,1.26,7.5,0,0.5,1.7,0,,0.3,10,1,1
2,2016-06-03 20:55:51,2016-06-03 21:09:13,N,1,-73.863807678222656,40.732784271240234,-73.873710632324219,40.754993438720703,1,1.67,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-06-27 09:58:07,2016-06-27 10:25:39,N,1,-73.943191528320313,40.811107635498047,-73.975639343261719,40.760574340820312,5,4.81,20.5,0,0.5,4.7,0,,0.3,26,1,1
1,2016-06-26 14:47:56,2016-06-26 14:55:56,N,1,-73.925491333007813,40.761798858642578,-73.91619873046875,40.772865295410156,1,.90,7,0,0.5,1.55,0,,0.3,9.35,1,1
2,2016-06-27 23:33:45,2016-06-27 23:35:26,N,1,-73.921401977539062,40.766807556152344,-73.92510986328125,40.771671295166016,2,.45,3.5,0.5,0.5,1.2,0,,0.3,6,1,1
2,2016-06-04 02:40:39,2016-06-04 02:47:23,N,1,-73.9405517578125,40.711879730224609,-73.905654907226563,40.711765289306641,2,1.94,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,2016-06-04 02:16:42,2016-06-04 02:23:17,N,1,-73.957366943359375,40.672332763671875,-73.971885681152344,40.670623779296875,1,1.20,7,0.5,0.5,2.45,0,,0.3,10.75,1,1
2,2016-06-19 18:37:16,2016-06-19 19:02:38,N,1,-73.876976013183594,40.737701416015625,-73.795585632324219,40.698783874511719,1,5.79,22,0,0.5,4.56,0,,0.3,27.36,1,1
2,2016-06-30 11:02:26,2016-06-30 11:08:10,N,1,-73.921493530273437,40.766651153564453,-73.924247741699219,40.758243560791016,1,.75,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-25 09:30:44,2016-06-25 09:46:27,N,1,-73.985847473144531,40.66168212890625,-73.990318298339844,40.693370819091797,1,2.92,13,0,0.5,2.76,0,,0.3,16.56,1,1
2,2016-06-25 11:58:47,2016-06-25 12:01:43,N,1,-73.989059448242188,40.693820953369141,-73.98419189453125,40.695911407470703,1,.37,4,0,0.5,1.44,0,,0.3,6.24,1,1
2,2016-06-21 01:24:16,2016-06-21 01:31:16,N,1,-73.970962524414063,40.688652038574219,-73.949905395507813,40.676158905029297,1,1.71,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
