VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount


1,2014-09-18 18:54:26,2014-09-18 19:02:32,N,1,-73.990264892578125,40.693733215332031,-73.986900329589844,40.704475402832031,2,1.30,7.5,1,0.5,0,0,,9,2,1,,
2,2014-09-13 21:29:45,2014-09-13 21:40:23,N,1,-73.951629638671875,40.725315093994141,-73.943023681640625,40.706485748291016,1,1.59,8.5,0.5,0.5,2.25,0,,11.75,1,1,,
2,2014-09-22 08:31:11,2014-09-22 08:36:52,N,1,-73.941452026367188,40.761920928955078,-73.926849365234375,40.771026611328125,1,1.26,6.5,0,0.5,1.3,0,,8.3,1,1,,
2,2014-09-06 20:26:31,2014-09-06 20:41:56,N,1,-73.952507019042969,40.730411529541016,-73.957511901855469,40.681533813476563,1,4.36,16,0.5,0.5,1,0,,18,1,1,,
2,2014-09-18 17:31:16,2014-09-18 17:35:54,N,1,-73.962570190429688,40.712615966796875,-73.962394714355469,40.719905853271484,1,.61,4.5,1,0.5,0,0,,6,2,1,,
2,2014-09-21 03:33:00,2014-09-21 03:38:09,N,1,-73.88690185546875,40.747257232666016,-73.8760986328125,40.750598907470703,2,.74,5.5,0.5,0.5,0,0,,6.5,2,1,,
1,2014-09-30 19:15:12,2014-09-30 19:22:08,N,1,-73.940643310546875,40.813945770263672,-73.922027587890625,40.820354461669922,1,1.40,7.5,1,0.5,0,0,,9,2,1,,
1,2014-09-26 20:15:05,2014-09-26 20:22:32,N,1,-73.869308471679688,40.749103546142578,-73.877273559570313,40.760154724121094,2,1.00,6.5,0.5,0.5,0,0,,7.5,2,1,,
2,2014-09-01 12:38:25,2014-09-01 12:48:58,N,1,-73.937957763671875,40.822990417480469,-73.931999206542969,40.794605255126953,1,2.44,10,0,0.5,2,0,,12.5,1,1,,
2,2014-09-03 09:33:18,2014-09-03 09:39:17,N,1,-73.957931518554687,40.717639923095703,-73.963905334472656,40.713031768798828,1,.88,6,0,0.5,1.2,0,,7.7,1,1,,
1,2014-09-06 13:35:59,2014-09-06 13:45:59,N,1,-73.891227722167969,40.747116088867188,-73.918510437011719,40.758823394775391,1,1.70,9,0,0.5,0,0,,9.5,2,1,,
1,2014-09-29 17:28:02,2014-09-29 17:51:00,N,1,-73.976387023925781,40.683811187744141,-73.922676086425781,40.672840118408203,2,3.80,17,1,0.5,0,0,,18.5,2,1,,
2,2014-09-07 22:43:46,2014-09-07 22:57:13,N,1,-73.958953857421875,40.716655731201172,-73.991645812988281,40.726844787597656,1,2.94,12.5,0.5,0.5,0,0,,13.5,2,1,,
2,2014-09-25 20:31:37,2014-09-25 20:57:26,N,1,-73.939231872558594,40.805343627929687,-73.8192138671875,40.71063232421875,1,11.43,34,0.5,0.5,3,0,,38,1,1,,
2,2014-09-01 13:32:45,2014-09-01 13:40:14,N,1,-73.950889587402344,40.723991394042969,-73.955833435058594,40.73583984375,1,1.15,7.5,0,0.5,1.5,0,,9.5,1,1,,
2,2014-09-13 20:30:37,2014-09-13 20:35:31,N,1,-73.951797485351563,40.714103698730469,-73.9564208984375,40.707843780517578,1,.73,5,0.5,0.5,1.1,0,,7.1,1,1,,
2,2014-09-04 15:50:14,2014-09-04 15:58:59,N,1,-73.903480529785156,40.745319366455078,-73.903404235839844,40.731048583984375,1,1.43,8,0,0.5,0,0,,8.5,2,1,,
2,2014-09-05 02:17:14,2014-09-05 02:25:21,N,1,-73.92498779296875,40.861846923828125,-73.896598815917969,40.85784912109375,1,2.22,9,0.5,0.5,0,0,,10,2,1,,
1,2014-09-27 04:31:34,2014-09-27 04:35:00,N,1,-73.900131225585937,40.857643127441406,-73.907463073730469,40.850791931152344,1,.70,4.5,0.5,0.5,0,0,,5.5,2,1,,
1,2014-09-01 00:18:02,2014-09-01 00:31:59,N,1,-73.96533203125,40.710533142089844,-73.992355346679687,40.685009002685547,1,3.60,13.5,0.5,0.5,1.5,0,,16,1,1,,
2,2014-09-24 16:50:20,2014-09-24 16:57:19,N,1,-73.844100952148438,40.721431732177734,-73.844261169433594,40.711025238037109,1,1.00,6.5,1,0.5,7.77,0,,15.77,1,1,,
2,2014-09-07 13:44:46,2014-09-07 13:52:41,N,1,-73.9912109375,40.671588897705078,-73.994903564453125,40.661365509033203,1,1.23,7.5,0,0.5,0,0,,8,2,1,,
2,2014-09-14 02:52:47,2014-09-14 03:27:13,N,1,-73.842193603515625,40.669361114501953,-73.89739990234375,40.679786682128906,1,8.07,29.5,0.5,0.5,0,0,,30.5,2,1,,
1,2014-09-28 14:17:08,2014-09-28 14:21:17,N,1,-73.986289978027344,40.669055938720703,-73.979484558105469,40.661537170410156,1,.80,5,0,0.5,0,0,,5.5,2,1,,
2,2014-09-25 00:08:34,2014-09-25 00:20:09,N,1,-73.939277648925781,40.707649230957031,-73.895233154296875,40.702518463134766,1,2.96,11,0.5,0.5,0,0,,12,2,1,,
2,2014-09-05 11:54:24,2014-09-05 12:19:09,N,1,-73.987159729003906,40.693843841552734,-74.0057373046875,40.741180419921875,1,4.38,19.5,0,0.5,4.88,0,,24.88,1,1,,
2,2014-09-26 18:12:56,2014-09-26 18:19:35,N,1,-73.9254150390625,40.761688232421875,-73.917694091796875,40.765094757080078,1,.61,6,1,0.5,1.4,0,,8.9,1,1,,
1,2014-09-05 11:43:23,2014-09-05 11:55:40,N,1,-73.954330444335937,40.587333679199219,-73.98553466796875,40.598762512207031,1,2.70,11.5,0,0.5,0,0,,12,2,1,,
2,2014-09-20 15:37:31,2014-09-20 16:04:12,N,1,-73.958641052246094,40.714729309082031,-73.969070434570313,40.749755859375,1,4.42,20,0,0.5,5,0,,25.5,1,1,,
2,2014-09-13 21:22:55,2014-09-13 21:26:29,N,1,-73.993087768554688,40.697498321533203,-73.994743347167969,40.690345764160156,1,.57,4.5,0.5,0.5,0,0,,5.5,2,1,,
1,2014-09-13 13:43:22,2014-09-13 13:56:34,N,1,-73.932838439941406,40.795486450195313,-73.96307373046875,40.798854827880859,1,2.00,10.5,0,0.5,0,0,,11,2,1,,
2,2014-09-16 20:50:43,2014-09-16 21:02:49,N,1,-73.844329833984375,40.721702575683594,-73.887283325195313,40.768444061279297,5,6.03,19,0.5,0.5,3.9,0,,23.9,1,1,,
2,2014-09-29 17:55:48,2014-09-29 18:22:20,N,1,-73.953659057617188,40.788658142089844,-73.941909790039062,40.85162353515625,6,5.49,21,1,0.5,0,0,,22.5,2,1,,
2,2014-09-25 18:46:25,2014-09-25 18:54:38,N,1,-73.987686157226562,40.691947937011719,-74.00274658203125,40.684288024902344,3,1.35,7.5,1,0.5,0,0,,9,2,1,,
1,2014-09-07 18:04:53,2014-09-07 18:10:15,N,1,-73.939224243164063,40.805507659912109,-73.95208740234375,40.787441253662109,1,1.40,6.5,0,0.5,1.4,0,,8.4,1,1,,
2,2014-09-08 21:47:51,2014-09-08 22:04:31,N,1,-73.945945739746094,40.755355834960938,-73.977386474609375,40.751796722412109,1,3.65,15,0.5,0.5,0,0,,16,2,1,,
2,2014-09-28 18:20:46,2014-09-28 18:34:00,N,1,-73.986770629882813,40.701530456542969,-73.961570739746094,40.713916778564453,1,2.97,12,0,0.5,0,0,,12.5,2,1,,
2,2014-09-24 08:49:37,2014-09-24 09:04:55,N,1,-73.939735412597656,40.804821014404297,-73.957359313964844,40.814617156982422,1,2.18,10,0,0.5,0,0,,10.5,2,1,,
2,2014-09-21 21:28:36,2014-09-21 21:33:47,N,1,-73.951507568359375,40.802715301513672,-73.95263671875,40.810794830322266,1,.59,5.5,0.5,0.5,0,0,,6.5,2,1,,
1,2014-09-20 12:47:38,2014-09-20 13:07:53,N,1,-73.945732116699219,40.745944976806641,-73.981269836425781,40.753921508789063,1,4.00,17,0,0.5,3.5,0,,21,1,1,,
2,2014-09-06 01:06:35,2014-09-06 01:13:15,N,1,-73.975845336914063,40.686935424804688,-73.970932006835938,40.672893524169922,1,1.17,6.5,0.5,0.5,1.4,0,,8.9,1,1,,
2,2014-09-22 02:32:26,2014-09-22 02:45:33,N,1,-73.830718994140625,40.700096130371094,-73.825607299804688,40.753017425537109,1,4.77,16,0.5,0.5,1,0,,18,1,1,,
2,2014-09-07 01:29:46,2014-09-07 01:45:07,N,1,-73.925666809082031,40.761817932128906,-73.945457458496094,40.725673675537109,6,3.43,14,0.5,0.5,0,0,,15,2,1,,
2,2014-09-18 15:43:26,2014-09-18 15:50:37,N,1,-73.95220947265625,40.789905548095703,-73.939567565917969,40.794570922851562,1,1.25,6,0,0.5,0,0,,6.5,2,1,,
1,2014-09-17 16:08:42,2014-09-17 16:13:53,N,1,-73.874305725097656,40.735157012939453,-73.879501342773438,40.7408447265625,1,.50,5.5,0,0.5,0,0,,6,2,1,,
2,2014-09-05 18:32:18,2014-09-05 18:37:13,N,1,-73.803550720214844,40.717075347900391,-73.803070068359375,40.708053588867188,1,.88,5.5,1,0.5,0,0,,7,2,1,,
2,2014-09-18 20:50:11,2014-09-18 20:58:44,N,1,-73.954490661621094,40.714862823486328,-73.957916259765625,40.731307983398437,1,1.42,7.5,0.5,0.5,1.6,0,,10.1,1,1,,
2,2014-09-01 22:40:03,2014-09-01 23:21:21,N,1,-73.845252990722656,40.754867553710938,-73.933006286621094,40.802642822265625,2,13.68,42,0.5,0.5,0,0,,43,1,1,,
2,2014-09-27 02:44:19,2014-09-27 03:01:12,N,1,-73.945335388183594,40.808330535888672,-73.999908447265625,40.732826232910156,1,6.32,19.5,0.5,0.5,0,0,,20.5,1,1,,
2,2014-09-04 20:38:56,2014-09-04 20:51:53,N,1,-73.963874816894531,40.808162689208984,-73.958869934082031,40.774833679199219,1,3.77,13.5,0.5,0.5,2.8,0,,17.3,1,1,,
2,2014-09-25 13:11:48,2014-09-25 13:16:51,N,5,-73.945755004882813,40.833641052246094,-73.94134521484375,40.841850280761719,2,.70,7,0,0,0,0,,7,2,2,,
1,2014-09-06 09:27:30,2014-09-06 09:28:36,N,1,-73.935508728027344,40.799961090087891,-73.940444946289063,40.793224334716797,1,.50,3.5,0,0.5,0,0,,4,2,1,,
2,2014-09-25 19:42:33,2014-09-25 19:52:26,N,1,-73.939193725585938,40.804916381835937,-73.961189270019531,40.806816101074219,1,1.59,8.5,1,0.5,1.9,0,,11.9,1,1,,
2,2014-09-01 01:22:21,2014-09-01 01:30:39,N,1,-73.890129089355469,40.746097564697266,-73.873092651367188,40.730201721191406,5,1.68,8.5,0.5,0.5,0,0,,9.5,2,1,,
2,2014-09-10 16:24:37,2014-09-10 16:42:59,N,1,-73.990608215332031,40.694065093994141,-74.007957458496094,40.704917907714844,1,2.67,14.5,1,0.5,2,0,,18,1,1,,
2,2014-09-05 15:36:04,2014-09-05 15:45:33,N,1,-73.931488037109375,40.84735107421875,-73.951225280761719,40.825550079345703,1,1.96,9,0,0.5,0,0,,9.5,2,1,,
2,2014-09-18 10:22:39,2014-09-18 10:45:21,N,1,-73.944549560546875,40.834297180175781,-73.949432373046875,40.780227661132812,1,5.04,19,0,0.5,0,0,,19.5,2,1,,
2,2014-09-24 15:14:50,2014-09-24 15:19:01,N,1,-73.959129333496094,40.809261322021484,-73.951484680175781,40.819778442382813,6,.84,5,0,0.5,0,0,,5.5,2,1,,
1,2014-09-17 20:42:37,2014-09-17 21:14:52,N,1,-73.939727783203125,40.750190734863281,-73.974769592285156,40.787429809570313,1,4.90,22.5,0.5,0.5,0,0,,23.5,2,1,,
2,2014-09-17 02:17:12,2014-09-17 02:37:31,N,1,-73.7965087890625,40.736606597900391,-73.894126892089844,40.631824493408203,1,12.00,33.5,0.5,0.5,5,0,,39.5,1,1,,
2,2014-09-28 01:19:38,2014-09-28 01:34:55,N,1,-73.965858459472656,40.712783813476563,-73.943214416503906,40.676563262939453,1,3.36,13,0.5,0.5,2.7,0,,16.7,1,1,,
2,2014-09-23 19:13:38,2014-09-23 19:37:35,N,1,-73.911865234375,40.775318145751953,-73.844596862792969,40.722339630126953,1,6.83,24,1,0.5,0,0,,25.5,2,1,,
2,2014-09-22 18:38:25,2014-09-22 18:44:57,N,1,-73.972427368164062,40.676998138427734,-73.978752136230469,40.670253753662109,5,1.44,7,1,0.5,0,0,,8.5,2,1,,
2,2014-09-21 11:40:04,2014-09-21 11:46:10,N,1,-73.912269592285156,40.774864196777344,-73.921318054199219,40.767009735107422,1,.72,6,0,0.5,0,0,,6.5,2,1,,
2,2014-09-08 20:04:47,2014-09-08 20:30:12,N,1,-73.954368591308594,40.799110412597656,-73.993080139160156,40.741436004638672,2,5.04,20,0.5,0.5,2,0,,23,1,1,,
1,2014-09-22 21:46:44,2014-09-22 21:59:25,N,1,-73.989822387695313,40.6923828125,-73.957786560058594,40.655033111572266,1,3.70,13,0.5,0.5,0,0,,14,2,1,,
2,2014-09-20 14:30:24,2014-09-20 14:55:00,N,1,-73.998611450195313,40.676788330078125,-74.006782531738281,40.629196166992188,1,4.24,18.5,0,0.5,0,0,,19,2,1,,
2,2014-09-20 19:45:25,2014-09-20 20:00:37,N,1,-73.969833374023438,40.695819854736328,-73.9501953125,40.719318389892578,1,2.30,12.5,0,0.5,0,0,,13,2,1,,
2,2014-09-07 00:37:36,2014-09-07 01:01:23,N,1,-73.95745849609375,40.672248840332031,-73.986518859863281,40.720256805419922,1,4.75,19.5,0.5,0.5,2,0,,22.5,1,1,,
2,2014-09-19 23:03:20,2014-09-19 23:08:08,N,1,-73.940841674804688,40.841506958007813,-73.937973022460938,40.851753234863281,1,.87,5.5,0.5,0.5,0,0,,6.5,2,1,,
2,2014-09-11 13:09:02,2014-09-11 13:29:04,N,1,-73.949249267578125,40.785041809082031,-73.98095703125,40.729778289794922,1,6.61,22.5,0,0.5,2,0,,25,1,1,,
1,2014-09-20 17:44:42,2014-09-20 17:58:53,N,1,-73.961593627929688,40.686439514160156,-73.932403564453125,40.703296661376953,2,2.80,12,0,0.5,2.5,0,,15,1,1,,
2,2014-09-04 16:22:04,2014-09-04 16:44:08,N,1,-73.968536376953125,40.678543090820313,-73.963356018066406,40.719371795654297,1,3.54,16.5,1,0.5,4.38,0,,22.38,1,1,,
2,2014-09-23 19:32:06,2014-09-23 20:05:46,N,1,-73.960975646972656,40.806751251220703,-73.99542236328125,40.727306365966797,1,7.92,29,1,0.5,6,0,,36.5,1,1,,
2,2014-09-12 02:02:20,2014-09-12 02:12:23,N,1,-73.950637817382813,40.792095184326172,-73.954055786132813,40.821247100830078,1,2.71,10.5,0.5,0.5,0,0,,11.5,2,1,,
2,2014-09-02 19:03:38,2014-09-02 19:21:02,N,1,-73.950065612792969,40.722408294677734,-73.938438415527344,40.684776306152344,1,2.76,13.5,1,0.5,0,0,,15,1,1,,
2,2014-09-30 13:17:45,2014-09-30 13:30:34,N,1,-73.883949279785156,40.745780944824219,-73.86468505859375,40.755840301513672,1,1.73,10,0,0.5,0,0,,10.5,2,1,,
2,2014-09-27 18:31:19,2014-09-27 19:11:01,N,1,-73.950843811035156,40.70947265625,-73.984199523925781,40.773941040039063,3,7.44,31,0,0.5,2,0,,33.5,1,1,,
2,2014-09-07 22:59:50,2014-09-07 23:10:34,N,1,-73.940231323242188,40.709762573242188,-73.919975280761719,40.688201904296875,1,2.23,10,0.5,0.5,0,0,,11,2,1,,
2,2014-09-05 16:43:33,2014-09-05 16:47:52,N,1,-73.933761596679688,40.854293823242188,-73.930793762207031,40.853000640869141,1,.41,4.5,1,0.5,0,0,,6,2,1,,
1,2014-09-23 02:04:11,2014-09-23 02:14:30,N,1,-73.870330810546875,40.757217407226563,-73.810264587402344,40.76324462890625,1,3.50,12,0.5,0.5,0,0,,13,2,1,,
1,2014-09-21 22:17:30,2014-09-21 22:26:58,N,1,-73.99066162109375,40.703300476074219,-74.008598327636719,40.709590911865234,1,2.20,9.5,0.5,0.5,1,0,,11.5,1,1,,
2,2014-09-26 14:38:37,2014-09-26 15:01:48,N,1,-73.916534423828125,40.764568328857422,-73.967033386230469,40.769001007080078,1,4.27,17,0,0.5,3.4,0,,20.9,1,1,,
1,2014-09-21 01:08:25,2014-09-21 01:16:28,N,1,-73.8916015625,40.746681213378906,-73.89697265625,40.760036468505859,1,1.20,7,0.5,0.5,0,0,,8,2,1,,
1,2014-09-11 17:57:11,2014-09-11 18:13:16,N,1,-73.874267578125,40.735092163085938,-73.914833068847656,40.782539367675781,1,5.10,17.5,1,0.5,0,0,,19,2,1,,
2,2014-09-21 18:15:36,2014-09-21 18:26:38,N,1,-73.98724365234375,40.691219329833984,-73.971229553222656,40.678226470947266,1,2.28,10,0,0.5,2.5,0,,13,1,1,,
1,2014-09-07 22:10:53,2014-09-07 22:14:59,N,1,-73.902290344238281,40.767482757568359,-73.870109558105469,40.762069702148438,1,1.80,7,0.5,0.5,3,0,,11,1,1,,
2,2014-09-27 20:17:35,2014-09-27 20:24:01,N,1,-73.844146728515625,40.721134185791016,-73.857589721679688,40.739383697509766,1,1.47,7,0.5,0.5,0,0,,8,2,1,,
2,2014-09-20 00:31:28,2014-09-20 00:40:10,N,1,-73.949363708496094,40.713802337646484,-73.95361328125,40.734588623046875,5,1.71,8,0.5,0.5,0,0,,9,2,1,,
2,2014-09-09 17:55:34,2014-09-09 18:04:06,N,1,-73.987098693847656,40.695026397705078,-73.957061767578125,40.687900543212891,1,2.17,9,1,0.5,0,0,,10.5,2,1,,
1,2014-09-20 19:13:35,2014-09-20 19:22:53,N,1,-73.913101196289062,40.774215698242187,-73.922317504882813,40.759151458740234,1,1.30,7.5,0,0.5,0,0,,8,2,1,,
2,2014-09-20 15:08:52,2014-09-20 15:17:41,N,1,-73.962265014648438,40.693912506103516,-73.978706359863281,40.690025329589844,1,1.25,7.5,0,0.5,0,0,,9,2,1,,
2,2014-09-25 21:23:46,2014-09-25 21:29:38,N,1,-73.889984130859375,40.746803283691406,-73.88409423828125,40.754405975341797,1,.81,5.5,0.5,0.5,0,0,,6.5,2,1,,
2,2014-09-12 20:09:33,2014-09-12 20:47:56,N,1,-73.98651123046875,40.702220916748047,-73.972854614257813,40.782558441162109,1,7.22,28.5,1,0.5,4,0,,34,1,1,,
1,2014-09-21 19:42:43,2014-09-21 19:47:31,N,1,-73.952247619628906,40.803348541259766,-73.944877624511719,40.8133544921875,1,.80,5.5,0,0.5,0,0,,6,2,1,,
1,2014-09-23 20:05:18,2014-09-23 20:14:47,N,1,-73.949043273925781,40.797252655029297,-73.950942993164063,40.810230255126953,1,1.30,7.5,0.5,0.5,1,0,,9.5,1,1,,
2,2014-09-26 18:50:01,2014-09-26 19:02:00,N,1,-73.927009582519531,40.759761810302734,-73.914230346679688,40.765804290771484,1,1.07,9,1,0.5,0,0,,10.5,2,1,,
2,2014-09-30 10:50:55,2014-09-30 10:55:02,N,1,-73.938041687011719,40.851802825927734,-73.939430236816406,40.841571807861328,1,.84,5,0,0.5,1.25,0,,6.75,1,1,,
2,2014-09-25 13:34:05,2014-09-25 13:55:02,N,1,-73.954216003417969,40.673255920410156,-73.99188232421875,40.699657440185547,1,3.79,16,0,0.5,3.5,0,,20,1,1,,
1,2014-09-17 22:04:58,2014-09-17 22:11:49,N,1,-73.925392150878906,40.761810302734375,-73.928871154785156,40.775917053222656,1,1.30,7,0.5,0.5,0,0,,8,2,1,,
2,2014-09-28 16:51:33,2014-09-28 17:01:54,N,1,-73.918601989746094,40.765609741210938,-73.849044799804687,40.759803771972656,1,5.09,16,0,0.5,3.2,0,,19.7,1,1,,
1,2014-09-01 01:33:38,2014-09-01 01:43:15,N,1,-73.832199096679688,40.714748382568359,-73.782829284667969,40.648849487304687,1,6.70,19,0.5,0.5,0,0,,20,2,1,,
2,2014-09-05 20:32:11,2014-09-05 20:49:57,N,1,-73.977333068847656,40.684951782226563,-73.946784973144531,40.71820068359375,1,3.93,14.5,0.5,0.5,3,0,,18.5,1,1,,
1,2014-09-06 02:10:53,2014-09-06 02:31:01,N,1,-73.905746459960938,40.706581115722656,-73.943367004394531,40.713203430175781,1,4.00,16.5,0.5,0.5,3.5,0,,21,1,1,,
1,2014-09-18 20:41:58,2014-09-18 20:47:14,Y,1,-73.844284057617188,40.721012115478516,-73.832122802734375,40.730144500732422,1,1.10,6,0.5,0.5,0,0,,7,2,1,,
2,2014-09-28 17:54:29,2014-09-28 18:14:20,N,1,-73.977668762207031,40.680400848388672,-73.985618591308594,40.631004333496094,2,4.39,17,0,0.5,0,0,,17.5,2,1,,
2,2014-09-14 23:21:10,2014-09-14 23:46:45,N,1,-73.969451904296875,40.673282623291016,-73.984550476074219,40.715225219726562,1,4.00,19.5,0.5,0.5,4,0,,24.5,1,1,,
2,2014-09-02 07:49:26,2014-09-02 07:52:19,N,1,-73.890243530273437,40.747043609619141,-73.888908386230469,40.753284454345703,1,.50,4,0,0.5,0,0,,4.5,2,1,,
2,2014-09-11 16:41:28,2014-09-11 16:55:00,N,1,-73.852218627929688,40.735263824462891,-73.883964538574219,40.743545532226562,1,2.17,11,1,0.5,2.4,0,,14.9,1,1,,
1,2014-09-23 19:37:37,2014-09-23 19:47:58,N,1,-73.937095642089844,40.798046112060547,-73.946998596191406,40.805549621582031,2,2.00,9.5,1,0.5,0,0,,11,2,1,,
2,2014-09-27 19:18:11,2014-09-27 19:37:52,N,1,-73.961250305175781,40.806282043457031,-74.004249572753906,40.756816864013672,2,4.94,17.5,0,0.5,0,0,,18,2,1,,
2,2014-09-23 13:34:28,2014-09-23 13:53:23,N,1,-73.966766357421875,40.8040771484375,-73.952407836914062,40.786552429199219,1,1.94,13,0,0.5,0,0,,13.5,1,1,,
