VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

CMT,2014-05-09 18:17:59,2014-05-09 18:19:10,1,0.29999999999999999,-73.956869999999995,40.775101999999997,1,N,-73.955169999999995,40.779387999999997,CSH,3,1,0.5,0,0,4.5
CMT,2014-05-09 18:09:52,2014-05-09 18:20:54,1,1.8,-73.974365000000006,40.764615999999997,1,N,-73.976180999999997,40.781204000000002,CSH,9.5,1,0.5,0,0,11
CMT,2014-05-17 00:34:46,2014-05-17 00:38:09,3,0.80000000000000004,-73.982347000000004,40.735982,1,N,-73.991547999999995,40.727500999999997,CRD,5,0.5,0.5,1.2,0,7.2000000000000002
VTS,2014-05-02 11:53:00,2014-05-02 11:57:00,1,0.67000000000000004,-73.993892000000002,40.720751999999997,1,,-73.989187000000001,40.727702000000001,CRD,5,0,0.5,1,0,6.5
VTS,2014-05-07 08:12:00,2014-05-07 08:21:00,6,1.0800000000000001,-73.979275000000001,40.748719999999999,1,,-73.972336999999996,40.760427,CRD,7.5,0,0.5,1.5,0,9.5
VTS,2014-05-08 22:50:00,2014-05-08 22:54:00,5,1.6200000000000001,-73.971748000000005,40.762880000000003,1,,-73.957172,40.783087000000002,CSH,6.5,0.5,0.5,0,0,7.5
CMT,2014-05-28 05:19:32,2014-05-28 05:45:42,1,17.199999999999999,-73.789833000000002,40.646940000000001,2,N,-73.983540000000005,40.721808000000003,CRD,52,0,0.5,10.5,0,63
VTS,2014-05-01 19:39:00,2014-05-01 20:00:00,2,3.1800000000000002,-73.978492000000003,40.753242,1,,-73.978215000000006,40.781374999999997,CSH,15.5,1,0.5,0,0,17
CMT,2014-05-31 15:17:02,2014-05-31 15:35:41,2,3,-74.004562000000007,40.718808000000003,1,N,-73.982622000000006,40.758223000000001,CSH,14.5,0,0.5,0,0,15
CMT,2014-05-10 16:36:05,2014-05-10 16:44:26,1,1.6000000000000001,-73.992686000000006,40.748133000000003,1,N,-73.991352000000006,40.765393000000003,CRD,8,0,0.5,2,0,10.5
VTS,2014-05-19 14:48:00,2014-05-19 14:56:00,2,1.4399999999999999,-74.001073000000005,40.736781999999998,1,,-74.007936999999998,40.717171999999998,CRD,7.5,0,0.5,1.5,0,9.5
VTS,2014-05-25 20:55:00,2014-05-25 21:01:00,1,1.3200000000000001,-73.977874999999997,40.783982000000002,1,,-73.971581999999998,40.798752,CSH,6.5,0.5,0.5,0,0,7.5
CMT,2014-05-07 22:23:00,2014-05-07 22:31:47,2,1.8999999999999999,-73.955839999999995,40.767752000000002,1,N,-73.975910999999996,40.777087999999999,CSH,9,0.5,0.5,0,0,10
CMT,2014-05-01 07:44:18,2014-05-01 07:46:36,1,0.40000000000000002,-73.987251999999998,40.739306999999997,1,N,-73.986165999999997,40.734831,CRD,4,0,0.5,1,0,5.5
CMT,2014-05-16 18:38:50,2014-05-16 18:51:48,1,2,-73.955787999999998,40.779508999999997,1,N,-73.976125999999994,40.760021999999999,CRD,10.5,1,0.5,2.3999999999999999,0,14.4
CMT,2014-05-07 20:59:56,2014-05-07 21:06:55,1,1.8999999999999999,-73.995343000000005,40.749628000000001,1,N,-74.003946999999997,40.727760000000004,CRD,8,0.5,0.5,1.8,0,10.800000000000001
CMT,2014-05-23 12:30:51,2014-05-23 12:58:42,1,4.9000000000000004,-73.994315999999998,40.750954999999998,1,N,-73.948451000000006,40.784216999999998,CRD,22,0,0.5,4.5,0,27
CMT,2014-05-31 01:41:50,2014-05-31 02:12:00,3,7.5,-73.982202999999998,40.775736000000002,1,N,-74.000269000000003,40.687314000000001,CRD,26,0.5,0.5,5.4000000000000004,0,32.399999999999999
CMT,2014-05-25 02:02:49,2014-05-25 02:15:13,1,4.0999999999999996,-73.989932999999994,40.756570000000004,1,N,-73.968095000000005,40.799897000000001,CSH,15,0.5,0.5,0,0,16
VTS,2014-05-12 13:09:00,2014-05-12 13:30:00,1,2.5499999999999998,-73.998671999999999,40.72296,1,,-73.991342000000003,40.750245,CSH,14.5,0,0.5,0,0,15
CMT,2014-05-07 15:42:43,2014-05-07 15:58:14,1,1.8,-73.994911000000002,40.740278000000004,1,N,-74.004632000000001,40.730392999999999,CRD,11.5,0,0.5,1,0,13
CMT,2014-05-20 11:08:44,2014-05-20 11:15:35,1,1,-73.972857000000005,40.758994000000001,1,N,-73.963130000000007,40.771811999999997,CRD,6.5,0,0.5,1.3999999999999999,0,8.4000000000000004
VTS,2014-05-01 09:20:00,2014-05-01 09:30:00,1,0.97999999999999998,-73.958692999999997,40.759867,1,,-73.949754999999996,40.772195000000004,CRD,7.5,0,0.5,1,0,9
VTS,2014-05-17 19:43:00,2014-05-17 20:13:00,6,17.07,-73.991140000000001,40.717357,2,,-73.787454999999994,40.645150000000001,CRD,52,0,0.5,7.5099999999999998,0,60.009999999999998
CMT,2014-05-02 11:30:27,2014-05-02 11:34:20,1,0.29999999999999999,-73.967721999999995,40.761119000000001,1,N,-73.963997000000006,40.765054999999997,CRD,4.5,0,0.5,1.25,0,6.25
CMT,2014-05-10 23:10:15,2014-05-10 23:25:02,3,2.3999999999999999,-73.962297000000007,40.763145000000002,1,N,-73.991386000000006,40.750590000000003,CSH,12,0.5,0.5,0,0,13
CMT,2014-05-14 18:49:57,2014-05-14 18:55:16,1,1.2,-73.965781000000007,40.795242999999999,1,N,-73.980340999999996,40.788947999999998,CSH,6,1,0.5,0,0,7.5
CMT,2014-05-10 21:42:35,2014-05-10 21:50:26,3,1,-73.996647999999993,40.723630999999997,1,N,-73.991968,40.714844999999997,CRD,7,0.5,0.5,1.6000000000000001,0,9.5999999999999996
CMT,2014-05-17 10:12:28,2014-05-17 10:34:05,1,3.2999999999999998,-73.952573000000001,40.768312999999999,1,N,-73.990044999999995,40.748114000000001,CRD,15.5,0,0.5,3.2000000000000002,0,19.199999999999999
VTS,2014-05-30 20:47:00,2014-05-30 20:55:00,2,0.93000000000000005,-73.994077000000004,40.751437000000003,1,,-73.980275000000006,40.745871999999999,CRD,7,0.5,0.5,1.5,0,9.5
VTS,2014-05-16 11:10:00,2014-05-16 11:53:00,1,20.649999999999999,-73.783361999999997,40.646667000000001,2,,-73.980320000000006,40.782344999999999,CSH,52,0,0.5,0,5.3300000000000001,57.829999999999998
VTS,2014-05-21 09:16:00,2014-05-21 09:28:00,6,1.8300000000000001,-73.956455000000005,40.767485000000001,1,,-73.96951,40.758026999999998,CRD,10,0,0.5,2,0,12.5
CMT,2014-05-09 17:04:32,2014-05-09 17:08:12,1,0.40000000000000002,-73.969487999999998,40.762841999999999,1,N,-73.973530999999994,40.757036999999997,CSH,4.5,1,0.5,0,0,6
VTS,2014-05-27 12:52:00,2014-05-27 13:09:00,1,2.6299999999999999,-73.992337000000006,40.749029999999998,1,,-74.005549999999999,40.718409999999999,CSH,12.5,0,0.5,0,0,13
VTS,2014-05-24 03:00:00,2014-05-24 03:09:00,2,3.2799999999999998,-73.957897000000003,40.714044999999999,1,,-73.992542,40.731492000000003,CRD,11.5,0.5,0.5,3.6000000000000001,0,16.100000000000001
CMT,2014-05-23 09:32:11,2014-05-23 09:37:24,3,1.2,-73.958605000000006,40.783949,1,N,-73.965712999999994,40.790179999999999,CRD,6,0,0.5,1,0,7.5
CMT,2014-05-04 00:15:33,2014-05-04 00:18:10,1,0.5,-74.002208999999993,40.750407000000003,1,N,-73.992762999999997,40.747132000000001,CSH,4,0.5,0.5,0,0,5
VTS,2014-05-16 12:26:00,2014-05-16 12:45:00,3,2.71,-74.005750000000006,40.736302000000002,1,,-73.976900000000001,40.757249999999999,CSH,13.5,0,0.5,0,0,14
VTS,2014-05-01 13:49:00,2014-05-01 13:58:00,1,1.04,-73.990088,40.737676999999998,1,,-74.001964999999998,40.738630000000001,CRD,7.5,0,0.5,2.25,0,10.25
VTS,2014-05-23 19:26:00,2014-05-23 19:29:00,1,0.40999999999999998,-74.013499999999993,40.70232,1,,-74.008970000000005,40.706560000000003,CSH,4,1,0.5,0,0,5.5
VTS,2014-05-05 14:41:00,2014-05-05 15:01:00,1,4.3099999999999996,-73.954644999999999,40.765929999999997,1,,-73.952785000000006,40.810659999999999,CRD,17.5,0,0.5,3.5,0,21.5
VTS,2014-05-08 19:15:00,2014-05-08 19:26:00,5,2.5600000000000001,-73.979697000000002,40.739085000000003,1,,-73.985600000000005,40.718071999999999,CRD,11,1,0.5,1,0,13.5
CMT,2014-05-07 18:14:02,2014-05-07 18:37:08,1,6.2000000000000002,-73.993504999999999,40.742328000000001,1,N,-73.940092000000007,40.797713999999999,CSH,21,1,0.5,0,0,22.5
CMT,2014-05-13 15:48:08,2014-05-13 15:58:07,1,1.7,-73.960751000000002,40.769806000000003,1,N,-73.976023999999995,40.776316999999999,CRD,9,0,0.5,1.5,0,11
CMT,2014-05-21 09:55:49,2014-05-21 10:21:33,1,1.8999999999999999,-73.965710000000001,40.754586000000003,1,N,-73.953857999999997,40.778962,CSH,16.5,0,0.5,0,0,17
VTS,2014-05-02 17:44:00,2014-05-02 17:58:00,5,3.1800000000000002,-73.991093000000006,40.770609999999998,1,,-73.952929999999995,40.780977,CRD,12.5,1,0.5,1.5,0,15.5
VTS,2014-05-05 12:30:00,2014-05-05 12:57:00,1,8.3900000000000006,-73.871077,40.773851999999998,1,,-73.930250000000001,40.693821999999997,CRD,26.5,0,0.5,5.2999999999999998,0,32.299999999999997
VTS,2014-05-29 07:17:00,2014-05-29 07:27:00,1,1.5900000000000001,-73.997722999999993,40.724392000000002,1,,-74.014421999999996,40.713996999999999,CRD,8.5,0,0.5,1,0,10
CMT,2014-05-28 23:16:08,2014-05-28 23:22:22,1,0.80000000000000004,-73.948733000000004,40.828932000000002,1,N,-73.946280000000002,40.837882999999998,CRD,6.5,0.5,0.5,1.5,0,9
VTS,2014-05-06 12:07:00,2014-05-06 12:39:00,1,10.18,-73.982204999999993,40.768005000000002,1,,-73.861485000000002,40.768137000000003,CRD,33.5,0,0.5,6.7000000000000002,0,40.700000000000003
VTS,2014-05-11 01:56:00,2014-05-11 02:10:00,1,4.4400000000000004,-73.990139999999997,40.735219999999998,1,,-73.971928000000005,40.785621999999996,CRD,15,0.5,0.5,3.1000000000000001,0,19.100000000000001
VTS,2014-05-07 12:48:00,2014-05-07 13:03:00,2,0.64000000000000001,-73.966386999999997,40.773335000000003,1,,-73.972059999999999,40.765371999999999,CRD,9.5,0,0.5,1.8999999999999999,0,11.9
CMT,2014-05-23 12:58:04,2014-05-23 13:11:18,1,1.5,-73.989112000000006,40.743648,1,N,-73.998372000000003,40.724685000000001,CSH,10,0,0.5,0,0,10.5
CMT,2014-05-23 01:14:51,2014-05-23 01:36:15,1,8.1999999999999993,-73.996071000000001,40.716419999999999,1,N,-73.924352999999996,40.754083999999999,CSH,25.5,0.5,0.5,0,0,26.5
CMT,2014-05-28 21:26:05,2014-05-28 21:37:58,1,2.2000000000000002,-73.981089999999995,40.763750000000002,1,N,-73.986431999999994,40.737423,CRD,10.5,0.5,0.5,2.2999999999999998,0,13.800000000000001
VTS,2014-05-02 22:49:00,2014-05-02 23:01:00,5,2.79,-73.958337,40.714717,1,,-73.907587000000007,40.711575000000003,CRD,11.5,0.5,0.5,3.6000000000000001,0,16.100000000000001
CMT,2014-05-20 16:29:17,2014-05-20 16:39:52,1,1.5,-73.987813000000003,40.770049,1,N,-73.974024,40.759585000000001,CRD,8.5,1,0.5,3,0,13
VTS,2014-05-23 20:19:00,2014-05-23 20:34:00,6,2.3799999999999999,-73.991747000000004,40.726345000000002,1,,-73.970011999999997,40.752006999999999,CSH,11.5,0.5,0.5,0,0,12.5
VTS,2014-05-29 22:41:00,2014-05-29 22:57:00,6,3.3199999999999998,-73.990178,40.756411999999997,1,,-73.990677000000005,40.724426999999999,CSH,13.5,0.5,0.5,0,0,14.5
VTS,2014-05-31 15:56:00,2014-05-31 16:13:00,1,3.2200000000000002,-73.991510000000005,40.744594999999997,1,,-73.973309999999998,40.782335000000003,CRD,14,0,0.5,2.7999999999999998,0,17.300000000000001
CMT,2014-05-21 22:26:47,2014-05-21 22:35:02,1,2.5,-73.972431,40.757517999999997,1,N,-73.973986999999994,40.783048999999998,CSH,9.5,0.5,0.5,0,0,10.5
VTS,2014-05-09 03:11:00,2014-05-09 03:14:00,1,0.88,-73.979365000000001,40.740107000000002,1,,-73.987099999999998,40.729396999999999,CRD,5,0.5,0.5,1.1000000000000001,0,7.0999999999999996
CMT,2014-05-15 10:44:46,2014-05-15 10:59:35,2,1.2,-73.974789000000001,40.742154999999997,1,N,-73.992271000000002,40.749392,CRD,10,0,0.5,2.1000000000000001,0,12.6
CMT,2014-05-11 11:21:02,2014-05-11 11:28:34,1,1.7,-73.949939000000001,40.784483999999999,1,N,-73.966510999999997,40.764308,CSH,7.5,0,0.5,0,0,8
VTS,2014-05-01 08:57:00,2014-05-01 09:02:00,5,1.0800000000000001,-73.997268000000005,40.756742000000003,1,,-73.987729999999999,40.770147000000001,CRD,6,0,0.5,2,0,8.5
VTS,2014-05-28 08:53:00,2014-05-28 09:45:00,1,13.91,-73.993335000000002,40.767757000000003,1,,-73.971249999999998,40.591037,CRD,49,0,0.5,10.869999999999999,5.3300000000000001,65.700000000000003
VTS,2014-05-21 14:38:00,2014-05-21 14:55:00,1,2.0499999999999998,-73.996404999999996,40.723641999999998,1,,-73.978312000000003,40.747602000000001,CSH,12,0,0.5,0,0,12.5
CMT,2014-05-02 16:09:23,2014-05-02 16:30:41,1,3.5,-73.987278000000003,40.750241000000003,1,N,-73.949188000000007,40.774228999999998,CSH,15.5,1,0.5,0,0,17
VTS,2014-05-25 23:42:00,2014-05-25 23:46:00,1,1.1399999999999999,-73.973046999999994,40.748489999999997,1,,-73.973046999999994,40.748489999999997,CSH,5.5,0.5,0.5,0,0,6.5
CMT,2014-05-04 07:21:36,2014-05-04 07:46:31,1,17.600000000000001,-73.783897999999994,40.648556999999997,1,N,-73.968253000000004,40.690556000000001,CRD,47.5,0,0.5,12,0,60
VTS,2014-05-26 22:54:00,2014-05-26 23:02:00,1,2.3100000000000001,-73.992057000000003,40.750109999999999,1,,-73.989467000000005,40.726042,CRD,9,0.5,0.5,1.8999999999999999,0,11.9
CMT,2014-05-02 07:56:03,2014-05-02 08:20:02,2,5.5,-74.007570999999999,40.705381000000003,1,N,-73.981627000000003,40.758118000000003,CRD,21,0,0.5,4.2999999999999998,0,25.800000000000001
VTS,2014-05-17 20:33:00,2014-05-17 20:35:00,1,0.64000000000000001,-74.009844999999999,40.709049999999998,1,,-74.012105000000005,40.702554999999997,CSH,4,0.5,0.5,0,0,5
VTS,2014-05-30 19:34:00,2014-05-30 19:58:00,2,8.7799999999999994,0,0,1,,0,0,CSH,26.5,1,0.5,0,0,28
VTS,2014-05-31 11:59:00,2014-05-31 12:03:00,2,0.5,-73.990044999999995,40.735194999999997,1,,-73.984857000000005,40.738767000000003,CRD,4.5,0,0.5,0.90000000000000002,0,5.9000000000000004
VTS,2014-05-17 05:12:00,2014-05-17 05:16:00,6,1,-74.004653000000005,40.725425000000001,1,,-73.996762000000004,40.716602000000002,CSH,5.5,0.5,0.5,0,0,6.5
CMT,2014-05-28 12:31:20,2014-05-28 13:09:57,1,9.6999999999999993,-73.865814,40.770817999999998,1,N,-73.995903999999996,40.742531999999997,CSH,35.5,0,0.5,0,5.3300000000000001,41.329999999999998
CMT,2014-05-06 23:26:33,2014-05-06 23:34:12,1,2.1000000000000001,-73.987099999999998,40.755343000000003,1,N,-73.990217999999999,40.731538,CRD,8.5,0.5,0.5,1.8999999999999999,0,11.4
CMT,2014-05-05 19:05:51,2014-05-05 19:08:15,1,0.29999999999999999,-74.008533999999997,40.719377000000001,1,N,-74.011564000000007,40.721916999999998,CRD,3.5,1,0.5,1,0,6
VTS,2014-05-29 22:15:00,2014-05-29 22:31:00,5,3.3300000000000001,-73.993386999999998,40.727587,1,,-73.959509999999995,40.760072000000001,CRD,13.5,0.5,0.5,2.7999999999999998,0,17.300000000000001
VTS,2014-05-05 23:43:00,2014-05-05 23:47:00,1,1.4399999999999999,-73.990357000000003,40.751171999999997,1,,-74.006630000000001,40.741554999999998,CSH,6,0.5,0.5,0,0,7
CMT,2014-05-17 13:23:44,2014-05-17 13:32:39,1,1.5,-73.983776000000006,40.744199000000002,1,N,-73.970253,40.752794000000002,CRD,8,0,0.5,1.7,0,10.199999999999999
CMT,2014-05-07 12:49:59,2014-05-07 13:07:56,1,1.5,-73.976563999999996,40.776555999999999,1,N,-73.984845000000007,40.759031999999998,CRD,12,0,0.5,2.5,0,15
VTS,2014-05-21 10:17:00,2014-05-21 10:30:00,3,1.99,-73.973281999999998,40.785060000000001,1,,-73.982410000000002,40.760980000000004,CRD,10.5,0,0.5,2.1000000000000001,0,13.1
CMT,2014-05-26 22:15:54,2014-05-26 22:38:04,1,4.9000000000000004,-73.955596999999997,40.768380999999998,1,N,-73.995880999999997,40.746189999999999,CRD,19,0.5,0.5,4,0,24
CMT,2014-05-05 17:18:01,2014-05-05 17:27:06,2,1.3,-73.984792999999996,40.757376999999998,1,N,-73.982138000000006,40.77431,CSH,7.5,1,0.5,0,0,9
CMT,2014-05-16 22:49:36,2014-05-16 23:05:54,2,3.2000000000000002,-73.990668999999997,40.728869000000003,1,N,-73.999910999999997,40.761353,CSH,13.5,0.5,0.5,0,0,14.5
VTS,2014-05-07 12:44:00,2014-05-07 13:01:00,6,1.8500000000000001,-73.990757000000002,40.728276999999999,1,,-73.992182,40.747771999999998,CRD,12,0,0.5,2.3999999999999999,0,14.9
VTS,2014-05-12 07:54:00,2014-05-12 08:06:00,2,2.4199999999999999,-74.008177000000003,40.737617,1,,-73.982371999999998,40.759976999999999,CSH,10.5,0,0.5,0,0,11
CMT,2014-05-28 09:22:17,2014-05-28 09:26:41,1,0.90000000000000002,-73.951413000000002,40.781122000000003,1,N,-73.957620000000006,40.770135000000003,CSH,5.5,0,0.5,0,0,6
CMT,2014-05-26 02:04:05,2014-05-26 02:12:59,1,2.6000000000000001,-73.98603,40.747619,1,N,-73.957780999999997,40.742735000000003,CRD,10,0.5,0.5,3.2599999999999998,5.3300000000000001,19.59
CMT,2014-05-22 23:54:00,2014-05-23 00:00:14,1,0.80000000000000004,-73.984352999999999,40.760047999999998,1,N,-73.991273000000007,40.750332,CSH,6,0.5,0.5,0,0,7
VTS,2014-05-04 11:19:00,2014-05-04 11:23:00,1,1.6200000000000001,-73.973432000000003,40.748727000000002,1,,-73.988062999999997,40.728132000000002,CRD,6.5,0,0.5,1.3,0,8.3000000000000007
CMT,2014-05-02 14:28:40,2014-05-02 14:44:46,2,2.3999999999999999,-73.954749000000007,40.765110999999997,1,N,-73.981121000000002,40.782573999999997,CRD,12,0,0.5,2.5,0,15
VTS,2014-05-31 02:46:00,2014-05-31 03:00:00,1,3.7200000000000002,-73.966646999999995,40.756636999999998,1,,-73.947879999999998,40.746811999999998,CSH,14,0.5,0.5,0,0,15
VTS,2014-05-13 10:45:00,2014-05-13 11:00:00,1,1.54,-73.950050000000005,40.772260000000003,1,,-73.968029999999999,40.769590000000001,CRD,10.5,0,0.5,2.1000000000000001,0,13.1
CMT,2014-05-01 19:17:12,2014-05-01 19:35:08,3,1.8999999999999999,-73.980441999999996,40.763421999999998,1,Y,-73.987475000000003,40.741467,CSH,12,1,0.5,0,0,13.5
