ID,TEXTO
1057318105473531909,"Es una actitud #machista que el Mago Valdivia llamara a Jose Miguel Viñuela para defender a Daniela ? @intrusoslared #intrusoslotiene"
1057318076205588480,"@CarrefourES firma con los sindicatos su segundo plan de #igualdad 
https://t.co/z4Vx0JYwAo https://t.co/AvXfpdpCu5"
1057317901009608704,"Mira nuestro story y captura el fondo de pantalla de hoy, así la frase de @madametorrejon Ana Torrejon nos ayuda a recordar. #mujeresconscientes #feminismo… https://t.co/z6yMF9sjjo"
1057317665457475585,"#PacoElHeredero de las políticas de Cospedal. Clamando por el retroceso frente a una #CastillaLaMancha que avanza en #Igualdad con @garciapage #ConPageProgresamos #DebateCLM18 https://t.co/VRjah6wuiK"
1057317637917679616,"Hoy celebramos los #35AñosDeDemocracia. En @WDNArgentina defendemos la democracia y la promoción de los valores fundamentales. Para una democracia completa se necesita la participación de la #Mujer. 
#womenfordemocracy 
@IRIglobal https://t.co/35Ytrb185b"
1057317500076077056,"¿Cuál es tu hora preferida para correr? ¡Para @susanavazquez74, todas las horas son buenas! #Sport #Deporte #Mujer https://t.co/xLMbutKX8P"
1057317466702053377,"Ayer falte por qué tengo a mi hijo enfermo y lo llevé a médico, hoy tuve que dar explicaciones del por qué no fue la mamá 🤔 acaso los papás no podemos ? #Machismo #niunomenos #nosoyprinceso"
1057317183867576321,"y lo cuento yo porque mis hermanas ya no pueden. #VivasNosQueremos #feminista https://t.co/QzvAEMhECL"
1057317174874988544,"7. La otra duda que me surge es sobre la definición de #feminismo: El diccionario dice 'lucha por la igualdad entre hombres y mujeres', de lo que entiendo que admite que existen hombres y mujeres y que son distinguibles, pero que igualmente deberían tener los mismos derechos."
1057316560652644352,"La consejera de #Igualdad @mjsanchezrubio participa en la entrega esta tarde de los Premios a la Mujer Sevillana 2018. https://t.co/WP3Bn59JCK https://t.co/EXi7vSDrVX"
1057316296189046784,"La Agenda Alegra Semanal es la mejor amiga de la #mujerproductiva de #mujerluchona #mujerqueinspira #mujertrabajadora #mujerdecidida #mujersoñadora #mujerderetos #mujerdedicada #mujer… https://t.co/ut3UOgSSwF"
1057316277222555649,"#Igualdad 👩

Si tienes entre 14 y 35 años, te invitamos a participar en el I #Video #Certamen #Youtubers por la Igualdad organizado por las áreas de Igualdad y Juventud de Diputación de Granada y el Ayuntamiento de #Huéscar 👇 https://t.co/U6QclixnEw"
1057316241604526080,"Bermuda de Jeans . Búscalas  en  https://t.co/BUYQ8vTP0v  Teléfonos 213-7421220/ 213-7416322   #top #sweter #mujer #fashion #fashionlover #tiendas #losangeles #LA #usa https://t.co/mk8kLFX0KO"
1057316207760760833,"El Test ERA es un novedoso método de diagnóstico cuya técnica permite evaluar, desde un punto de vista molecular, el estatus de receptividad endometrial de la #mujer. https://t.co/m25Fwb5fR4"
1057315824279662592,"#NOVIDADES 'Anda, campeón, hazte feminista en diez cómodos plazos' de María Donapetry, ed. Embora #ferrol #feminismo https://t.co/ung3LTOgUG"
1057315774065467392,"La izquierda va de #feminista pero no vemos mujeres liderando https://t.co/h8gGKcu8uC"
1057315767128076288,"10 Nov. impartiré taller Fotografía introspectiva en #Bilbao.
Todos los talleres de esa jornada #GenderWeWork serán gratuitos.
Impartidos x las profesionales de la red #WeWork en XV Foro #Igualdad de @emakundEJGV 
Info: https://t.co/Nilx5RNqBk
#fotografía #fotografíaintrospectiva https://t.co/oicJXooaLc"
1057315692981182464,"10 Nov. impartiré taller Fotografía introspectiva en #Bilbao.
Todos los talleres de esa jornada #GenderWeWork serán gratuitos.
Impartidos x las profesionales de la red #WeWork en XV Foro #Igualdad de @emakundEJGV 
Info: https://t.co/6XXH7ICadO
#fotografía #fotografíaintrospectiva https://t.co/1aQ7syUrIl"
1057315612681293824,"[SENSIBILIZACIÓN] Nuestra compañera Tibisay Peñate hoy en el Colegio Alma, en el sur de #GranCanaria. 'Deshojando margaritas' 🌼por unas relaciones de pareja sanas 👩‍❤️‍💋‍👨👨‍❤️‍💋‍👨👩‍❤️‍💋‍👩💑👨‍❤️‍👨👩‍❤️‍👩 #igualdad #relacionesigualitarias https://t.co/V6IlaExSeA"
1057315509014794246,"10 Nov. impartiré taller Fotografía introspectiva en #Bilbao.
Todos los talleres de esa jornada #GenderWeWork serán gratuitos.
Impartidos x las profesionales de la red #WeWork en XV Foro #Igualdad de @emakundEJGV 
Info: https://t.co/QPbaitvoap
#fotografía #fotografíaintrospectiva https://t.co/xq00l7Q9O7"
1057315207805046784,"Kathryn Mayorga denunció públicamente que fue violada por Cristiano Ronaldo inspirada en el movimiento #MeToo https://t.co/QRpZ4ahUjb https://t.co/ZwHckQPutJ"
1057314510191628290,"Voy a tratar de exponer mi entendimiento sobre el tema de #sexo y #género con la esperanza de que todo el mundo pueda leerlo, decirme si está de acuerdo o no y por qué, y que podamos aprender mutuamente:"
1057314055642324992,"#IGUALDAD 10 ENTREVISTAS A MUJERES CÉLEBRES PARA ENTENDER MEJOR EL MUNDO https://t.co/hPgyKfurFp por @Ethic_  con @drvandanashiva @AngelJoWorld @_anapastor_ @Teresaribera @SOMOSANAYISTAS @ManuelaCarmena @ALevySoler @julietav @InesArrimadas #MargaritaSalas"
1057314025590132736,"Ya hay mucha gente que se expresa en el mundo real como #trolls o #haters...

 https://t.co/uZ5XbgIHmb #genoroso #generosa #LGBTI #generosidad #Hombre #LGBT #LGBTQunite #CrecimientoPersonal #crecimiento #desarrollo #desarrollopersonal #inspiracion #inspiring #LGBTQTwiter"
1057313981629677568,"Desafíos y oportunidades para el empoderamiento de las #Mujeres y #Niñas rurales hacia el logro de la igualdad de #Género, @FAOAmericas orienta algunos desafíos que tienen los estados al respecto. #Bolivia https://t.co/XYHLLEPAto"
1057313824695566336,"@GabrielaIchaso Por supuesto una #mujer.

#Inteligente
#Profesional
#Con_sentido común

.. etc.

No sirve si es solo por ser #mujer.

Apoyo la idea."
1057313726506979328,"Solicita que llevemos pláticas sobre equidad de #género a tu localidad, centro de trabajo o escuela, y entre todos construyamos espacios libres de violencia hacia las #mujeres https://t.co/dtjWxiSzvl"
1057313691102838785,"#DerechosDeLasNiñas #StopMutilaciónGenital #StopMaltratoInfantil #StopViolenciaMachista #StopAbusoInfantil
#PatriarcadoCriminal #NiñasNoEsclavas #NiñasNoMadres #StopPobreza #Feminismo #DerechosSexualesYReproductivos 
 Las niñas y la revolución feminista: https://t.co/SyStsO0d4x"
1057313682215092225,"📊 Nuestros seguidores han hablado: la mayoría cree que las #apps para ligar no son el mejor espacio para la #igualdad de #género. Esta #investigación es un ejemplo de ello ➡ https://t.co/ZFIcyMewxb https://t.co/OMuWNXD6bf"
1057313279859716096,"#Mujer Cómo bajar de peso con 3 bebidas naturales https://t.co/8CDmOqjyMV #Mujeres #Chicas https://t.co/nH9VO5qzDe"
1057313169331380224,"La mejor variedad en lencería erótica, disfraces y accesorios! Amplia gama de talles y modelos. 😍😘 Promociones especiales para sex shops y revendedores! ❤️ https://t.co/mC9SzNA8dW   #mujer #sexy #argentina #sexshop #BuenMartes #sexo #tallesgrandes #disfraces #FelizCumpleDiego https://t.co/ddXLY3ivpV"
1057312974690496512,"✔️ Mañana @jusapol vuelve a hacer historia, a las 13 h. Expondrá en el Congreso a los partidos políticos lo que en #JUSTICIA pedimos

✔️ Veremos quien realmente apoya a las FFCCSE #IGUALDAD

@PSOE @PPopular @CiudadanosCs @ahorapodemos

@A3Noticias 

#EquiparacionYa
@JupolNacional https://t.co/EfiZPvGNR7"
1057312953236623362,"Encantada de participar, junto a @aureamolto y @ManzanoCr, en un debate sobre activismo político e influencia de las mujeres en la toma de decisiones. #usspainrelations #género #midterm https://t.co/ut97h8vYjF"
1057312722654773250,"Si quitamos los favs, condenamos a los pocosfollowers. En un pozo de sincasito. Al arbitrio de los Plagiers. #Igualdad por unos pocofollowers dignos!"
1057311958473551872,"Resalta tu figura y roba todas las miradas con un elegante vestido largo sin mangas. 
Pide a domicilio aquí: https://t.co/Dm9FS2CFjW
-
-
-
-
-
#zapatos #accesorios #blusas #moda #belleza #mujer #dama #fashion #style #ropa #outfit #estilo https://t.co/iEVnGgn5nV"
1057311861715152899,"#DebateEscolar en #MaristasMalaga sobre #igualdad con @malaga
@CanovasFundac @AcremEmbrujo @Migualdadrincon  #ADA @FeMistral.
#maristas #masqueaulas https://t.co/seCdYmjeLi"
1057311847425236998,"[DISTRIBUIDORES AUTORIZADOS A NIVEL NACIONAL] #Polos para #Hombre, #Mujer y #Niños, además encuentra #Gorras, #Correas, #Billeteras y mucho más ¡Envíos GRATIS por compras online! |… https://t.co/dXIdI7mgHg"
1057311287036858371,"#FelizMartes Para #admtvosenlucha todos los días en todas partes son #8m #Igualdad https://t.co/jGJOo8n3ST"
1057311280401391617,"La psicología de la fragancia https://t.co/8OzthGCowR https://t.co/PQGpTWLZr5 #Mujer"
1057311034946535425,"Violencia machista y violencia xenófoba.
¡Todas somos inmigrantes!
#feminismo #sororidad #antifascismo 
#violenciamachista #patriarcado #xenofobia #nostocanaunanostocanatodas
#AntifascistasSiempre
https://t.co/TdpUOacRcR"
1057311021910638592,"El reloj Luminox Master Carbon SEAL.
Siempre visible gracias a nuestra tecnología de luz Luminox (LLT).
.
.
.
.
.
.
#orlyjoiers #castelldefels #barcelona .
.
.
.
.
#relojes #rellotges #luminox #swissmade #watches #swiss #hombre #watchoftheday... https://t.co/CYKs3e421m"
1057310958253731840,"Un poco de clases para algunos/as 
#FEMINISMO PARA TORPES - Draw Club https://t.co/LNKQhbmaEg vía @YouTube"
1057310759477227520,"Muy buenos dias 💪💖#sexism #sexist #sex #sexi #sexigirl #sexy #love #sexiicgiyim #meme #bikini #sexiboy #sexie #memes #dankmemes #sexismo #fantazigecelik #gecelik #içgiyim #tanga #sexistmemes #sexies #deriicgiyim #sexisart #edgymemes #sexindo #sexig #sėx #sexinesss https://t.co/oZpysp5Ak1"
1057310211227217921,"#AntonellaBottier #Chiarini #exclusivo #mujer #carteras #moda #fashion #bags #style #new #newarrival #SS19 #fashionista #MiraNuestrasVidrieras #color #trend en Antonella Bottier https://t.co/xKBAuhbRKm"
1057310041131438080,"Sabías que #Finlandia es pionero en la  #igualdaddegenero? Fue el primer país en garantizar los derechos políticos completos a las mujeres en 1906.
https://t.co/xUaicqH12U … #IGEP @MSAH_News @FinGovernment https://t.co/7NmPku1NA3"
1057310016405827585,"N°0234 🇵🇾 #1001cinturitas 
#paraguaya
#cintura
#cinturita
#waist
#body
#woman 
#mujer
#jeans
#sexy
#lenceria
#tattoo en Encarnación, Paraguay https://t.co/2pv0m0fOH2"
1057309549261217794,"@Eduardo99547418 @BojackH60679859 @eledhmel @Mercadona ¿Quién ridiculiza a la izquierda? La derecha, que se queda en el titular, que cabe en un tuit, para frentar por todos los medios las propuestas de la izquierda para avanzar en la lucha contra el #machismo. La defensa junto a la Iglesia Católica tiene mucho que ver :("
1057308650966929408,"'El silencio se ha convertido en la postura predeterminada de muchos hombres que se consideran a sí mismos aliados de las mujeres'. 
#ComplicidadPatriarcal
#Machismo 
https://t.co/stza3EPWXU"
1057308607010738176,"Gracias a vosotras por aportar pero sobre todo por❗ HACER❗#EmpresaEnIgualdad #TDMMadrid18 #talento #mujer @noemiboza
@VivianFrancos @TiempoMujeres @CCHMM22 https://t.co/QqVk2xkNYE"
1057308328269938688,"Arte en la Roma | CDMX
•
•
•
#arte #artevisual #flores #mujer #lenguaje #pintura @santiago_savi en Mexico City, Mexico https://t.co/3ZDE3G3krZ"
1057308312071495680,"#Mujer Horóscopo del 30 de octubre; 2 signos del zodiaco serán traicionados https://t.co/dcsrpQ76DT #Mujeres #Chicas https://t.co/qHSTZ67acj"
1057308088657686529,"Cristiano #Ronaldo
ha 'violado' una #mujer
'MIENTRAS LE COLGABA UN ROSARIO DEL CUELLO'

¿#Judio, ya no hayas que inventarte para demonizar al Cristiano?

#mgtow
@realDonaldTrump
@Pontifex"
1057307911007952896,"#NoticiaVigilante | #Hombre de 40 años capturado con 55 paquetes de #cocaína
https://t.co/fBwAM7VQSq"
1057307907543494656,"#NoticiaVigilante | #Hombre de 40 años capturado con 55 paquetes de #cocaína
https://t.co/f6arKOmwj8"
1057307170503618560,"Cristiano #Ronaldo
ha 'violado' una #mujer

#Judio, ya no hayas que inventarte
para demonizar al Cristiano
#mgtow
@realDonaldTrump
@Pontifex"
1057307138807267335,"En esta guía, del traje de hombre, se destacan los aspectos mas importantes de esta prenda que muchas veces no se tienen en cuenta, ¡No te lo pierdas! ➡ https://t.co/gGXnWbEypC #hombre #trajehombre #imagenmasculina #sevillahoy  #suitup https://t.co/hsV3BlSCMK"
1057307028727783425,"¡Basta de medias tintas! Este jueves, nos encontramos en la Legislatura para gritar en defensa de la ESI.
#ESI #CupoTrans #Paridad #Derechos #Feminismo 
#SantaFe hay que salir a la calle más que nunca!"
1057306683599396864,"¡Un conjunto creado para impactar!
Pide a domicilio aquí: https://t.co/ReGk5MiyYU
-
-
-
-
-
#zapatos #accesorios #blusas #moda #belleza #mujer #dama #fashion #style #ropa #outfit #estilo https://t.co/EdI2FOkBlX"
1057306271353729024,"Termino de dar 1a charla sobre #Arte #Apropiación #Género muestro 2 https://t.co/M9502ttSz6 1era de 1 artista hombre del q hablan maravillas,aunque pone a la mujer en un lugar de sumición."
1057305230126256128,"#FelizMartes ¡La #igualdaddegénero beneficia a toda la sociedad! En Uruguay🇺🇾, trabajamos c/ gobiernos x la equidad de género p/ q mujeres logren equilibrar trabajo y familia c/ protección social y servicios de atención. ♀️ 👉https://t.co/PVpc8RQb47  #NextGenUNDP 📷 @pnud_uy https://t.co/SNzIGvzbsd"
1057304977725628416,"#Bodyguard la #nueva #serie de #Netflix disponible desde el 24 de #Octubre #Miniserie de la #BBC que mantiene una tensión potente con toques de la serie de las series del #genero #Homeland
#Avances #Series #TV #Novedades #Otoño #Recomendaciones

https://t.co/gLjq48Lk10 https://t.co/R6wTtK55mF"
1057304975762751488,"Nuestros alumnos ya han empezado la fase de clasificación en el colegio del Torneo de #DebateEscolar sobre #igualdad que terminará esta noche en @malaga
@CanovasFundac @AcremEmbrujo @Migualdadrincon  #ADA @FeMistral.
#maristas #masqueaulas https://t.co/OUE4pTAI6j"
1057304731666866176,"La agenda feminista, pilar fundamental del alfonsinismo 
https://t.co/IrJZKVcEXl

#Laicidad  #Feminismo ·#Equidad #GraciasRaúl"
1057303905611247619,"New! Los ingleses los llaman 'bucket hat'. Fueron un éxito en los 80 y 90 y ahora vuelven con fuerza. Éste es el #GorroLluviaTrevelin  🌧con estampado de cuadros, uno de los estampados de la temporada. Disponible en 💻https://t.co/4OelbGJo3a  #Evpcomplements #TiendaOnline #mujer https://t.co/4epihv8I3P"
1057303783133376513,"@GPNAYJ @DerechosQuito @FrankSamaniegoM @worldvisionEC @ChildFundEc @PlanIntEcuador @CN_Igualdad @EncaDuchi @emzambrano76 @amapolanaranjo @Lenin Ahora los padres pagan mas de la mitad de sus sueldos por pensiones alimenticias y cuando la madre tiene buena voluntad solo ven a sus hijos 4días/mes #igualdad ni #equidaddegenoero no mas #alienacionparental no mas #secuestroparental #crianzacompartida #reformaCódigoNiñez"
1057303319608287233,"@ClaudiaBritoFAO un gusto conocerte y aprender de los desafíos que tenemos los países de #Latinoamerica en temas de #genero https://t.co/D8p4L80aJz"
1057303182265724928,"El estilo Fatima te acompañará en un día lleno de actividades y te hará lucir fabulosa
Pide a domicilio aquí: https://t.co/X6yEUFh3Kv
-
-
-
-
-
#dama #calzado #zapatillas #accesorios #mujer #vestidos #mujeres #belleza #zapatos #naturalizer #shoes #style #fashion https://t.co/Nrwrcrjv94"
1057302922625736704,"Nos habla ahora Núñez de #igualdad?? #DebateCLM18 #ConPageProgesamos https://t.co/OCwq2clLW0"
1057302503845515264,"hay bóludos que todavía piensan que hablando mal de uno, van a enamorar a su novia o pareja! lo único que ganan es ser más cobardes! y más bóludos! hablen de ustedes! y sean más hombres,no piensen que tener pija es serlo! #hombre #Mujeres"
1057302311918362625,"ve y deja que la vida suceda...🍃
👣#goodvibes #goodenergy #happyness #happymonday #love #equality #igualdad #beauty #belleza #beautiful #beautifullife #thanksgod #makeupartist #hairstylist #mua #hairstyle #life #live #amor #buenavibra #dream #colombia #spain #madrid #colombiano https://t.co/QEC6vsF73L"
1057302310194429952,"Para evitar sustos, esta información es digna de compartir a todas sus amigas #rehabilitacionfisicaybariatria #salud #mujer #women #health #doctor en Ajijic, Jalisco, Mexico https://t.co/NZzkvYfYb1"
1057301631329599490,"Amor es amor y la ley no debería hacer ninguna diferencia. Vivamos con #MasAmorMenosOdio . La lucha por la #igualdad no se detiene. https://t.co/5ioU0Sm1EU"
1057301620780945409,"El Ayuntamiento acoge hoy desde las 20 horas la final del Torneo de Debate Escolar por la #Igualdad. Síguelo en directo desde aquí https://t.co/r3e41ic0vq https://t.co/Ed8sqLZNFI"
1057301517890396162,"Ya disponible en nuestra tienda 🔅Botas deportivas👟 En #Kiza’s Tenemos las últimas tendencias en calzado para damas y caballeros
👉Puedes solicitar información📱al 0276-355.84.06
#30Oct  #FelizMartes #moda #boutique #Táchira #SanCristobal #vestidos #mujer #calzado #tendencia https://t.co/Mohvo6AJfG"
1057301442078429184,"#FakeNews, #RedesSociales, #Género y mucho más serán los temas a tratar durante la asamblea anual de ASACOP.
¡Usá nuestro código promocional! #CuposLimitados
Toda la info en https://t.co/f42dryppxI https://t.co/gePELlY9la"
1057301219365056513,"Mary Shelley, más allá de Frankenstein: la reina maldita de los románticos

#khronos ⏳ #Revista 🗞 #Historia 📚📖 #Inglaterra #ingles 🇬🇧 #mujeres 👭 #maryshelley #Frankenstein #Halloween #Writer #escritora #romanticism #feminismo 💪 #mujer 

https://t.co/mpvw1kugeb"
1057301145205592065,"Octubre es el mes rosa  ¡Tócate! porque cada año en latinoamérica, más de 462,000 mujeres son diagnosticadas con cáncer de mama , y casi 100,000 mueren a causa de esta enfermedad. @isabelidarraga
#prevencion #CancerdeMama #mujer #salud #cuidados #vida #enfermedad #octubre https://t.co/opibeQ5S2N"
1057301141703151617,"Peinados mágicos para una fiesta temática. #allthingshairES #mujer #cabello #women #party #hairstyles #buenmartes #diadelosmuertos  https://t.co/1VFGw0Zc0w https://t.co/orUwl030GJ"
1057301139954262016,"¡Sella tu historia y aventura en las habitaciones del Dubai Suites! Un buen recuerdo para ti.
.
- DESPIERTA TUS FANTASÍAS -
.
#hoteldubaisuites #layaguara #caracas #hotel #suites #love #mujer #placer #fantasias #amor https://t.co/F4q82M9v5K"
1057300847049224197,"En #Dossier de #RevistaUniversidades 77: 'Las representaciones sociales sobre el concepto de #género en personas que ejercen cargos de gestión en la Facultad de Filosofía Humanidades y Arte y la Facultad de Ingeniería de la @unsj': https://t.co/lohsEIR56X #PublicacionesUDUAL https://t.co/LjVDaiqyyB"
1057300770792583168,"#Mujer Kylie Jenner le regala auto de súper lujo a su madre y así reacciona https://t.co/hNfGgVK4S1 #Mujeres #Chicas https://t.co/SJHGBxOevF"
1057300631248101376,"Ciclo de 4 conferencias: Historia y estado actual de la #migración china en España. #historia #feminismo #identidad #arte #migración #transculturalidad @imasdeu @DidacLee @Cris_zy 
🗓️Sesión 1 | 21 de noviembre 2018, 18:30h @ConfuciBCN 
✅ https://t.co/Lzx6R8WRcC https://t.co/ibbl6QX2Dm"
1057300132415356930,"@NoTenencia_ec @ArchivoNinez @CJudicaturaEc @veronicaariasf @FrankSamaniegoM @EncaDuchi @Lenin Ahora los padres pagan mas de la mitad de sus sueldos por pensión  de alimentos y cuando la madre tiene buena voluntad ven a sus hijos  4días/mes eso no es #igualdad NO #alienacionparental NO  #secuestroparental #crianzacompartida #reformaCódigoNiñez @aampetra_AN"
1057299965817561088,"@TeranSaritaG @eugenio12h @coparental_ec @ArchivoNinez @DEFENSORIAEC @moviporlana @ramirogarciaf @LoloMino @JusticiaAN @farithsimon @PactoporlaNinez @NoTenencia_ec @CJudicaturaEc @Lenin Ahora los padres pagan mas de la mitad de sus sueldos por pensión  de alimentos y cuando la madre tiene buena voluntad ven a sus hijos  4días/mes eso no es #igualdad NO #alienacionparental NO  #secuestroparental #crianzacompartida #reformaCódigoNiñez @aampetra_AN"
1057299858657292288,"@NoTenencia_ec @Lenin Ahora los padres pagan mas de la mitad de sus sueldos por pensión de alimentos y cuando la madre tiene buena voluntad ven a sus hijos 4días/mes eso no es #igualdad NO #alienacionparental NO #secuestroparental #crianzacompartida #reformaCódigoNiñez @aampetra_AN"
1057299841200676865,"#Sentencia: condenada una #empresa a pagar una importante cantidad por incumplir el Plan de #Igualdad pactado. Vía @NotisJuridicas https://t.co/n0aXdCCb5U https://t.co/OMNiqA5WAt"
1057299625391079425,"▷¿#Rock o Paella? ¿Cuál te Gusta Más? En #SomosCamisetas Te damos los Dos - Llévate las Mejores #Camisetas #Personalizadas #Online | #Camisetas de #Paellas - #Camiseta contraste #mujer https://t.co/169fkvNFNi https://t.co/6QUcMl2TRD"
1057299037051854853,"#BuenosYFeministasDías
Algunas causas por las que también lucha el #feminismo:

Vía: @PerdonPorPoco https://t.co/inDptHdDUu"
1057298844466196480,"Perspectiva de género: ¿qué es y en qué campos se puede aplicar? #Feminismo https://t.co/h2O4HEjQr6"
1057298171263631361,"Con esta foto de grupo comenzamos la VII Jornada de #EmprendimientoFemenino
➡️ Gracias a @ViolanteTomas por acompañarnos y por el apoyo a la #mujer e #igualdad https://t.co/5e4e6UGf6x"
1057298105538961408,"@CIDH @NestorPopolizio @VicAZeballos @CancilleriaPeru @PauloAbrao @JoelHernandezG @fernandavanegas serìa lindo que pase por #Bolivia tambien, donde los derechos de las #mujeres estan muy pisoteados #Gentlemen, por ejemplo hay practicas de 'desalojos #forzosos' contra #mujeres que gozan de 'impunidad' y alentados por #corrupcion #judicial, ademas de #Violencia #mujer ! 🧐"
1057298009673949184,"@DeHistEnHist @LUPITAMARTINEZA @AuroraValle @ladeicaza Es patético que cualquiera se cuelgue del #MeToo. El caso de Gloria Trevi fue excepción pues a ella se le olvida LA RESPONSABILIDAD que tuvo en el reclutamiento al clan."
1057297923531251713,"Hoy hemos estado en el #SalonEmprendePlus rodeados de talento femenino con la @fmprogresistas Muy agradecid@s! #emprendimiento #mujeremprendedora #empresarias #menstruacion #mujer https://t.co/PkWytozsOI"
1057297773438099457,"Estos son los comentarios que, por norma general, recibo en mi canal de youtube (cuyo contenido es literario) de indeseables:
https://t.co/NTNaL9og56
#MachismoMata #Machismo #feminismo #Feminazis #feminista #FeminismIsCancer #igualdadES #igualdad"
1057297324572057601,"Si bien el esfuerzo por combatir la #discriminación debe venir del #Estado, desde la sociedad civil debe haber un clamor por #justicia, #igualdad y por un trato igualitario. 

Vuelve a ver a @ahaasp de @CONAPRED en https://t.co/rKCcKK2WcH
#HazViralLoSocial https://t.co/R2zaMXhFiR"
1057297244779700224,"Cuando humillamos e insultamos, a otra #Mujer , solo estamos mostrando la mierda que tenemos dentro. Nuestras incapacidades, nuestros miedos... 
No hace falta ser amiga de la persona que te cae mal, sino #Respeto 
Entre mujeres, #Cuidemosnos! #Respetemosnos!"
1057297240555970565,"Puede ser tu caso, el de una familiar o el de una amiga, lo importante es saber qué hacer, a dónde ir y a quién acudir para denunciar la violencia contra la mujer.

#NoAlaViolenciaContraLaMujer  #Mujer #Vida #Paz #DerechosHumanos"
1057297226656034816,"3.500 millones de personas no son suficientes como sujeto del #feminismo??😳"
1057297066462973952,"La construcción es colectiva, la resistencia también acaba de poner @mujeresquenofu1 en instagram. Que gran frase 💜#Feminismo 💜"
1057297004185956352,"El negocio que no pare de crecer, nunca morirá.
.
.
.
.
.
#30Octubre #motivacion #coinmarket #cmvtips #tips #jovenesemprendedores #negocios #microempresas #pyme #criptomonedas #emprendedores #frases #FelizLunes #AmancioOrtega #Textil #Sueños #Objetivos #Hombre https://t.co/NBIVUAQsx1"
1057296588719185926,"'Quienes hablan contra la familia no saben lo que hacen, porque no saben lo que deshacen.' #Chesterton #feminismo #NoALaIdeologiaDeGenero #IdeologiaDeGenero #ConMisHijosNoTeMetas #ConMisHijosNo #familia"
1057296422960291841,"#MasAmorMenosOdio en todo #Lima porque no vamos a dejar de luchar por la #igualdad y el #matrimonioigualitario en el #Peru https://t.co/UHie5gCvA9"
1057295820448587776,"Soy Talla Plus ¿Qué Hago con eso?
Entrevista a Mari Trini Grimon de @Belleza Excesiva
#Mujer #Hombre #Relaciones #Parejas #Ella #El 
@Tconesybotas"
1057295571160047616,"El momento #MeToo de Google: más de 200 empleadas pararán en protesta por el acoso sexual https://t.co/QmxwhH7OxS"
1057295483515887616,"La #Mujer también debe poner el STOP https://t.co/3CdNIf3rsZ"
1057295184000512000,"Vane
© Gabriel Guerrero Fotógrafo 
#Retratos #retratos #portrait #portraits #photoshoot #sesiondefotos
#sesióndefotos
#gabogphoto #chica #mujer #modelo 
https://t.co/I8qSd38iHt… https://t.co/lXmUSIlv2d"
1057294743384793088,"OFERTA A PRECIOS DE REMATE. #Pantalon Tipo Cargo Damas
https://t.co/CnQB0zQW0g
#BuenosDias oferta del día
#30Oct #FelizMartes #Pantalon #Moda #OFERTAS #Venta #Hogar #Compra #Tienda #Butic #Mujer #Damas  #Maracay #Caracas #Valencia #Carabobo #Aprovecha #Aragua"
1057294743003189248,"@IrantzuVarela @IrantzuVarela : 
Todo y toda que no piense como yo es #Facha! (Comunista)
Si no piensas como yo eres un #Machista. (Rojo)
Cualquier cosa que sea injusta es obra de los hombres y del #heteropatriarcado. (Inmigracion)
La mejor forma de inducir una ideología es a base de miedo."
1057294613940199426,"OFERTA A PRECIOS DE REMATE. #Pantalon Didijin Damas
https://t.co/Bi6tWwHrIy
#BuenosDias oferta del día
#30Oct #FelizMartes #Pantalon #Moda #Venta #Hogar #OFERTAS #Compra #Tienda #Butic #Mujer #Damas  #Maracay #Caracas #Valencia #Carabobo #Aprovecha #Aragua #Esperen #Aumente"
1057294533510291457,"La Coronel Patricia Ortega podría ser la primera #mujer General del #Ejército. ¡¡Felicidades, Patricia!! No sólo por tu logro, tb por el camino q abres a las demás. El #TechoDeCristal  existe, pero se rompe trabajando, no quejándose. #Másmujeres #Mujeresquecuentan #FelizMartes https://t.co/ePaD7iTsiS"
1057294348231081989,"🍊Desde @CiudadanosCs queremos eliminar el Impuesto de Sucesiones con la #LeyCsSTOPSucesiones, como ya lo hemos hecho en #Andalucía y #Murcia.

👉Seguimos haciendo #PolíticaÚtil y buscando la #igualdad entre españoles. https://t.co/xoWHKUuUhH"
1057294216848728064,"Incluso antes que #FridaKahlo , #MariaIzquierdo rompió las barreras del #Arte respecto al #machismo imperante de aquella época. Interesante reseña que nos presenta #Helvex para recordar su legado artístico. https://t.co/3Fg8mmj2fl"
1057294175861903363,"Vane
© Gabriel Guerrero Fotógrafo 
#Retratos #retratos #portrait #portraits #photoshoot #sesiondefotos
#sesióndefotos
#gabogphoto #chica #mujer #modelo 
https://t.co/I8qSd2QHPV… https://t.co/BDBTTSBb5f"
1057293829689303045,"Salud dental infantil y prevención de caries https://t.co/WZk0GLWrpS https://t.co/DM72o7XTBt #Mujer"
1057293820939919361,"@IrantzuVarela : 
Todo y toda que no piense como yo es #Facha! (Comunista)
Si no piensas como yo eres un #Machista. (Rojo)
Cualquier cosa que sea injusta es obra de los hombres y del #heteropatriarcado. (Inmigracion)
La mejor forma de inducir una ideología es a base de miedo."
1057293435185627137,"Precioso el texto de Chimamanda Ngozi Adichie sobre #Feminismo, #DerechosHumanos y #Literatura: 'no se debe hablar porque uno esté seguro de que le van a apoyar, sino porque no puede permitirse el silencio.' https://t.co/5Zv2yw1lw4 vía @babelia_elpais"
