VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type


2,2013-08-28 14:46:12,2013-08-28 14:53:08,N,1,-73.803482055664063,40.716922760009766,-73.800613403320312,40.704059600830078,2,1.18,6.5,0,0.5,0,0,,7,2,,,
2,2013-08-30 23:38:43,2013-08-31 00:05:01,N,1,-73.925590515136719,40.761653900146484,-74.000373840332031,40.728736877441406,2,6.39,23,0.5,0.5,0,0,,24,1,,,
2,2013-08-12 14:35:25,2013-08-12 14:35:43,N,1,-73.902015686035156,40.76373291015625,-73.902046203613281,40.763771057128906,5,.00,2.5,0,0.5,0,0,,3,2,,,
2,2013-08-24 12:28:09,2013-08-24 12:36:45,N,1,-73.911918640136719,40.775222778320312,-73.896644592285156,40.755485534667969,1,2.35,9.5,0,0.5,3,0,,13,1,,,
2,2013-08-21 10:31:16,2013-08-21 10:38:53,N,1,-73.925636291503906,40.762092590332031,-73.912261962890625,40.767253875732422,2,1.08,6.5,0,0.5,0,0,,7,2,,,
2,2013-08-28 23:26:11,2013-08-29 00:02:30,N,1,-73.845962524414062,40.754550933837891,-73.989669799804688,40.729728698730469,1,11.90,40,0.5,0.5,4,0,,45,1,,,
2,2013-08-12 16:00:00,2013-08-12 16:00:00,N,1,0,0,0,0,1,.00,1.5,0.4,2.5,0.28,0,,4.68,1,,,
1,2013-08-29 08:17:19,2013-08-29 08:35:54,N,1,-73.845695495605469,40.754634857177734,-73.807411193847656,40.700660705566406,1,5.80,18.5,0,0.5,0,0,,19,2,,,
1,2013-08-16 13:29:13,2013-08-16 13:30:25,N,1,-73.90625,40.753147125244141,-73.90960693359375,40.753074645996094,2,.20,3,0,0.5,0,0,,3.5,3,,,
2,2013-08-24 21:07:35,2013-08-24 21:23:27,N,1,-73.749198913574219,40.702606201171875,-73.795860290527344,40.709762573242188,1,4.66,17,0.5,0.5,0,0,,18,2,,,
2,2013-08-29 20:19:54,2013-08-29 20:21:38,N,1,-73.829055786132813,40.693695068359375,-73.813941955566406,40.697071075439453,5,.78,4,0.5,0.5,0,0,,5,2,,,
2,2013-08-26 12:16:49,2013-08-26 12:17:40,N,1,-73.830619812011719,40.713428497314453,-73.826431274414063,40.712169647216797,5,.18,3,0,0.5,0,0,,3.5,2,,,
2,2013-08-25 03:35:16,2013-08-25 03:55:30,N,1,-73.931816101074219,40.697132110595703,-73.996444702148438,40.737892150878906,5,5.50,20,0.5,0.5,6.3,0,,27.3,1,,,
2,2013-08-29 14:03:14,2013-08-29 14:03:28,N,1,-73.926300048828125,40.743877410888672,-73.926300048828125,40.743904113769531,3,.00,2.5,0,0.5,0,0,,3,2,,,
2,2013-08-05 13:15:23,2013-08-05 13:16:03,N,1,0,0,0,0,1,.00,2.5,0,0.5,0,0,,3,2,,,
2,2013-08-27 16:53:13,2013-08-27 17:07:23,N,1,-73.829917907714844,40.713706970214844,-73.873313903808594,40.774280548095703,1,6.66,20.5,1,0.5,3,0,,25,1,,,
2,2013-08-28 15:42:19,2013-08-28 15:46:12,N,1,-73.945648193359375,40.807888031005859,-73.957473754882813,40.81182861328125,1,.66,5.5,0,0.5,0,0,,6,2,,,
1,2013-08-28 05:17:35,2013-08-28 05:18:16,N,5,-73.948928833007813,40.744705200195313,-73.948783874511719,40.744773864746094,2,.00,80,0,0,0,0,,80,2,,,
2,2013-08-26 19:19:34,2013-08-26 19:38:35,N,1,-73.843757629394531,40.755115509033203,-73.952491760253906,40.711219787597656,1,9.28,27.5,1,0.5,5,0,,34,1,,,
2,2013-08-09 20:17:49,2013-08-09 20:18:51,N,1,0,0,0,0,1,.00,3,1,0.5,1.2,0,,5.7,1,,,
2,2013-08-26 00:14:36,2013-08-26 00:32:44,N,1,-73.945259094238281,40.807708740234375,-73.993675231933594,40.746875762939453,2,7.31,23,0.5,0.5,4.8,0,,28.8,1,,,
2,2013-08-21 16:17:28,2013-08-21 16:24:01,N,1,-73.937156677246094,40.804351806640625,-73.948654174804688,40.808395385742187,1,.71,6,1,0.5,0,0,,7.5,2,,,
2,2013-08-19 16:24:54,2013-08-19 16:26:09,N,1,-73.93743896484375,40.758262634277344,-73.937507629394531,40.758331298828125,1,.00,3,1,0.5,0,0,,4.5,1,,,
2,2013-08-24 23:45:39,2013-08-24 23:58:52,N,1,-73.917106628417969,40.743209838867187,-73.958274841308594,40.744243621826172,2,2.66,12,0.5,0.5,0,0,,13,2,,,
2,2013-08-25 18:33:24,2013-08-25 18:46:44,N,1,-73.869682312011719,40.733596801757813,-73.823036193847656,40.714691162109375,1,4.12,15,0,0.5,0,0,,15.5,2,,,
2,2013-08-29 20:15:11,2013-08-29 20:22:46,N,1,-73.952247619628906,40.749614715576172,-73.937484741210938,40.758419036865234,1,.65,6,0.5,0.5,0,0,,7,2,,,
2,2013-08-27 18:40:55,2013-08-27 18:41:02,N,1,0,0,0,0,3,.00,1.5,0,0,0,0,,1.5,2,,,
2,2013-08-28 16:46:46,2013-08-28 16:47:43,N,1,-73.859336853027344,40.818313598632812,-73.859298706054688,40.818286895751953,1,.00,2.5,1,0.5,0,0,,4,2,,,
2,2013-08-22 09:48:31,2013-08-22 10:02:29,N,1,-73.959426879882813,40.813934326171875,-73.910491943359375,40.803825378417969,5,3.70,13.5,0,0.5,2.8,0,,16.8,1,,,
2,2013-08-23 16:32:04,2013-08-23 16:33:40,N,1,-73.937454223632812,40.758136749267578,-73.937469482421875,40.758228302001953,1,.00,3,1,0.5,0,0,,4.5,1,,,
2,2013-08-25 23:06:11,2013-08-25 23:21:59,N,1,-73.963455200195312,40.710376739501953,-73.94976806640625,40.718303680419922,6,1.85,11,0.5,0.5,2.4,0,,14.4,1,,,
2,2013-08-10 17:11:53,2013-08-10 17:22:23,N,1,-73.904304504394531,40.851848602294922,-73.897079467773437,40.838088989257813,5,1.64,9,0,0.5,0,0,,9.5,2,,,
2,2013-08-21 19:13:41,2013-08-21 19:30:25,N,1,-73.962570190429688,40.709987640380859,-73.993797302246094,40.693927764892578,6,3.12,13,1,0.5,0,0,,14.5,1,,,
2,2013-08-23 17:40:51,2013-08-23 17:59:03,N,1,-73.933334350585937,40.849998474121094,-73.955093383789063,40.768329620361328,5,7.03,22,1,0.5,2,0,,25.5,1,,,
2,2013-08-30 18:22:45,2013-08-30 18:30:49,N,1,-73.844184875488281,40.721206665039063,-73.849761962890625,40.732902526855469,1,1.33,7.5,1,0.5,0,0,,9,2,,,
2,2013-08-26 16:35:07,2013-08-26 16:47:38,N,1,-73.963714599609375,40.802997589111328,-73.939216613769531,40.805103302001953,5,1.84,10,1,0.5,0,0,,11.5,2,,,
2,2013-08-23 10:25:18,2013-08-23 10:43:09,N,1,-73.921028137207031,40.756568908691406,-73.94854736328125,40.725143432617187,1,3.15,14.5,0,0.5,0,0,,15,2,,,
2,2013-08-22 14:13:06,2013-08-22 14:17:28,N,1,-73.943328857421875,40.826004028320312,-73.939399719238281,40.823436737060547,5,.69,5,0,0.5,0,0,,5.5,2,,,
2,2013-08-19 12:31:16,2013-08-19 12:35:54,N,1,-73.942825317382813,40.836639404296875,-73.942657470703125,40.836956024169922,5,.38,4.5,0,0.5,0,0,,5,2,,,
2,2013-08-31 07:27:17,2013-08-31 07:44:56,N,1,-73.941154479980469,40.83905029296875,-73.824310302734375,40.825016021728516,5,7.59,24,0,0.5,0,0,,24.5,2,,,
2,2013-08-30 18:54:12,2013-08-30 19:54:05,N,1,-73.910324096679688,40.775802612304688,-73.983711242675781,40.660026550292969,1,14.36,52,1,0.5,5,0,,58.5,1,,,
2,2013-08-08 12:49:26,2013-08-08 13:01:16,N,1,0,0,0,0,1,.00,3.25,0,0.25,0,0,,3.5,2,,,
2,2013-08-31 17:15:52,2013-08-31 17:40:57,N,1,-73.844276428222656,40.721347808837891,-73.940322875976563,40.715782165527344,1,7.36,25,0,0.5,6.38,0,,31.88,1,,,
1,2013-08-14 09:19:59,2013-08-14 09:20:15,N,1,-73.948822021484375,40.744419097900391,-73.948822021484375,40.744430541992188,1,.00,2.5,1,0.5,0,0,,4,2,,,
2,2013-08-31 14:49:57,2013-08-31 15:28:23,N,1,-73.940193176269531,40.840702056884766,-73.944664001464844,40.746177673339844,1,15.05,44,0,0.5,0,5.33,,49.83,2,,,
2,2013-08-28 07:53:34,2013-08-28 07:58:00,N,1,-73.863525390625,40.840164184570313,-73.8585205078125,40.845176696777344,1,.97,6,0,0.5,0,0,,6.5,2,,,
2,2013-08-25 19:11:37,2013-08-25 19:26:53,N,1,-73.917648315429688,40.765182495117188,-73.973731994628906,40.747653961181641,1,4.44,16,0,0.5,3.3,0,,19.8,1,,,
2,2013-08-31 01:19:01,2013-08-31 01:35:49,N,1,-73.846061706542969,40.754619598388672,-73.985664367675781,40.751708984375,1,10.25,29.5,0.5,0.5,0,5.33,,35.83,2,,,
2,2013-08-09 21:31:36,2013-08-09 21:51:16,N,1,-73.92047119140625,40.756446838378906,-73.992996215820313,40.697479248046875,1,9.09,27,0.5,0.5,5.6,0,,33.6,1,,,
2,2013-08-28 21:36:49,2013-08-28 22:04:20,N,1,-73.846199035644531,40.754642486572266,-73.991134643554687,40.750213623046875,1,13.50,39,0.5,0.5,5,5.33,,50.33,1,,,
2,2013-08-31 22:31:52,2013-08-31 22:34:54,N,1,-73.920875549316406,40.759925842285156,-73.919471740722656,40.766010284423828,1,.51,4,0.5,0.5,0,0,,5,2,,,
2,2013-08-23 18:22:44,2013-08-23 18:32:08,N,1,-73.844230651855469,40.720943450927734,-73.851821899414063,40.717578887939453,1,1.23,8,1,0.5,0,0,,9.5,2,,,
2,2013-08-29 16:36:12,2013-08-29 16:48:22,N,1,-73.953659057617188,40.787914276123047,-73.965660095214844,40.767002105712891,1,1.87,10.5,1,0.5,1.5,0,,13.5,1,,,
2,2013-08-23 03:59:46,2013-08-23 04:44:12,N,1,-73.940132141113281,40.840347290039062,-73.960258483886719,40.651618957519531,5,18.49,55,0.5,0.5,9.5,0,,65.5,1,,,
2,2013-08-22 13:46:30,2013-08-22 13:50:38,N,1,-73.938186645507812,40.792125701904297,-73.94598388671875,40.785350799560547,5,.85,5,0,0.5,0,0,,5.5,2,,,
2,2013-08-06 21:47:06,2013-08-06 21:49:14,N,1,0,0,0,0,1,.00,3.5,1,0.5,0.9,0,,5.9,1,,,
2,2013-08-29 13:25:16,2013-08-29 14:02:41,N,2,-73.955108642578125,40.820320129394531,-73.783599853515625,40.643695831298828,1,19.53,52,0,0.5,0,5.33,,57.83,2,,,
2,2013-08-29 20:30:23,2013-08-29 20:37:47,N,1,-73.957321166992188,40.718185424804687,-73.950721740722656,40.743446350097656,5,2.02,8.5,0.5,0.5,0,0,,9.5,2,,,
2,2013-08-24 10:34:26,2013-08-24 11:18:53,N,1,-73.832206726074219,40.715423583984375,-73.991615295410156,40.7000732421875,1,10.82,38.5,0,0.5,7.5,0,,46.5,1,,,
2,2013-08-30 19:52:36,2013-08-30 20:01:26,N,1,-73.940338134765625,40.840518951416016,-73.936744689941406,40.830047607421875,1,1.67,8.5,1,0.5,0,0,,10,2,,,
2,2013-08-14 12:07:00,2013-08-14 12:07:00,N,1,0,0,0,0,0,.00,1.5,0,0,0,0,,1.5,2,,,
2,2013-08-02 18:05:15,2013-08-03 09:32:19,N,1,0,0,0,0,4,.00,2.5,1,0.5,0,0,,4,2,,,
2,2013-08-22 17:38:21,2013-08-22 17:47:45,N,1,-73.844276428222656,40.7210693359375,-73.856803894042969,40.706104278564453,1,1.52,8,1,0.5,0,0,,9.5,2,,,
2,2013-08-06 13:29:17,2013-08-06 13:29:52,N,1,-73.937744140625,40.758415222167969,-73.937759399414063,40.758388519287109,1,.00,3.5,0,0,0,0,,3.5,2,,,
2,2013-08-28 09:50:28,2013-08-28 09:56:09,N,1,-73.951240539550781,40.809993743896484,-73.961326599121094,40.811824798583984,1,1.08,6,0,0.5,0,0,,6.5,2,,,
2,2013-08-19 09:23:48,2013-08-19 09:32:21,N,1,-73.843910217285156,40.72119140625,-73.805450439453125,40.709980010986328,1,2.31,10,0,0.5,0,0,,10.5,2,,,
2,2013-08-05 13:18:52,2013-08-05 13:18:57,N,1,0,0,0,0,1,.00,3.3,0,0,0,0,,3.3,2,,,
2,2013-08-18 12:32:45,2013-08-18 12:49:24,N,1,-73.939430236816406,40.805156707763672,-73.979606628417969,40.776344299316406,1,3.72,14.5,0,0.5,0,0,,15,1,,,
2,2013-08-19 13:06:34,2013-08-19 13:12:24,N,1,-73.961799621582031,40.811130523681641,-73.972686767578125,40.793468475341797,5,1.33,7,0,0.5,0,0,,7.5,2,,,
2,2013-08-29 04:48:28,2013-08-29 05:00:34,N,1,-73.912017822265625,40.775119781494141,-73.930160522460938,40.742752075195313,1,3.31,12,0.5,0.5,0,0,,13,2,,,
2,2013-08-21 23:53:49,2013-08-22 00:01:36,N,1,-73.84429931640625,40.721397399902344,-73.814788818359375,40.732662200927734,1,2.18,9,0.5,0.5,0,0,,10,2,,,
2,2013-08-13 20:13:54,2013-08-13 20:27:32,N,1,-73.942352294921875,40.841922760009766,-73.938987731933594,40.805438995361328,5,3.27,13,0.5,0.5,0,0,,14,2,,,
2,2013-08-31 19:15:41,2013-08-31 19:25:51,N,1,-73.923973083496094,40.761257171630859,-73.897026062011719,40.756473541259766,1,1.94,9.5,0,0.5,0,0,,10,2,,,
2,2013-08-30 13:46:04,2013-08-30 13:53:44,N,1,-73.940940856933594,40.839694976806641,-73.952728271484375,40.819019317626953,2,1.76,8.5,0,0.5,0,0,,9,2,,,
2,2013-08-20 20:30:56,2013-08-20 20:32:30,N,5,-73.854583740234375,40.833744049072266,-73.856788635253906,40.836490631103516,1,.36,14.5,0,0.5,0,0,,15,2,,,
2,2013-08-24 23:18:35,2013-08-24 23:46:52,N,1,-73.990615844726563,40.668407440185547,-74.0096435546875,40.739166259765625,1,6.93,24.5,0.5,0.5,0,5.33,,30.83,2,,,
2,2013-08-12 19:03:13,2013-08-12 19:08:13,N,1,0,0,0,0,1,.00,5.7,0,0,0,0,,5.7,2,,,
2,2013-08-23 19:20:27,2013-08-23 19:34:22,N,1,-73.862342834472656,40.730381011962891,-73.773971557617187,40.759471893310547,1,7.17,21.5,1,0.5,0,0,,23,2,,,
2,2013-08-27 00:03:09,2013-08-27 00:20:34,N,1,-73.92279052734375,40.755466461181641,-73.904190063476563,40.705085754394531,1,4.68,16.5,0.5,0.5,0,0,,17.5,2,,,
2,2013-08-30 08:32:45,2013-08-30 08:40:19,N,1,-73.941307067871094,40.838787078857422,-73.925010681152344,40.861434936523438,1,1.84,8.5,0,0.5,0,0,,9,2,,,
2,2013-08-19 11:16:56,2013-08-19 11:17:39,N,1,-73.886474609375,40.855083465576172,-73.886528015136719,40.855121612548828,5,.00,2.5,0,0.5,0,0,,3,2,,,
2,2013-08-23 19:11:10,2013-08-23 19:44:46,N,1,-73.834640502929688,40.717239379882813,-73.975044250488281,40.751773834228516,1,8.69,32.5,1,0.5,5,0,,39,1,,,
2,2013-08-23 10:00:14,2013-08-23 10:16:19,N,1,-73.949272155761719,40.827789306640625,-73.915679931640625,40.850753784179688,5,3.56,14.5,0,0.5,0,0,,15,2,,,
2,2013-08-14 13:15:47,2013-08-14 13:15:57,N,1,-73.96337890625,40.803546905517578,-73.962081909179688,40.805351257324219,5,.06,2.5,0,0.5,0,0,,3,2,,,
2,2013-08-21 14:41:58,2013-08-21 15:16:05,N,1,-73.926094055175781,40.828144073486328,-73.981040954589844,40.754627227783203,5,8.63,32,0,0.5,0,0,,32.5,2,,,
2,2013-08-29 08:28:05,2013-08-29 08:44:02,N,1,-73.91802978515625,40.871932983398438,-73.966712951660156,40.804130554199219,1,6.31,19,0,0.5,0,0,,19.5,2,,,
2,2013-08-28 23:25:46,2013-08-28 23:36:09,N,1,-73.980514526367188,40.681381225585938,-73.959320068359375,40.652633666992188,6,2.06,9.5,0.5,0.5,0,0,,10.5,2,,,
2,2013-08-31 00:26:14,2013-08-31 00:33:22,N,1,-73.914924621582031,40.764003753662109,-73.891105651855469,40.746658325195313,1,2.45,9.5,0.5,0.5,0,0,,10.5,2,,,
2,2013-08-26 18:53:50,2013-08-26 18:54:51,N,1,0,0,0,0,1,.00,3.7,0,0,0,0,,3.7,2,,,
2,2013-08-13 19:59:20,2013-08-13 20:07:39,N,1,-73.945915222167969,40.745803833007813,-73.956192016601563,40.717281341552734,1,2.39,9.5,1,0.5,0,0,,11,2,,,
2,2013-08-26 16:28:54,2013-08-26 16:32:49,N,1,-73.844268798828125,40.721359252929688,-73.835739135742188,40.717922210693359,1,.66,5,1,0.5,0,0,,6.5,2,,,
2,2013-08-23 20:30:16,2013-08-23 20:37:08,N,1,-73.844215393066406,40.721324920654297,-73.829170227050781,40.703571319580078,1,1.77,7.5,0.5,0.5,0,0,,8.5,2,,,
2,2013-08-28 22:06:52,2013-08-28 22:15:03,N,1,-73.852012634277344,40.726375579833984,-73.893707275390625,40.722568511962891,1,2.91,10.5,0.5,0.5,0,0,,11.5,2,,,
2,2013-08-29 10:21:22,2013-08-29 11:07:00,N,1,-73.933731079101563,40.802913665771484,-73.867134094238281,40.770278930664063,1,16.79,52,0,0.5,0,5.33,,57.83,2,,,
2,2013-08-21 18:51:05,2013-08-21 18:52:02,N,1,-73.909194946289062,40.725807189941406,-73.907012939453125,40.727840423583984,1,.12,3,1,0.5,0,0,,4.5,2,,,
2,2013-08-19 12:14:34,2013-08-19 12:20:56,N,1,-73.844215393066406,40.721336364746094,-73.856330871582031,40.711280822753906,1,1.10,6.5,0,0.5,0,0,,7,2,,,
1,2013-08-16 17:48:10,2013-08-16 17:56:29,Y,1,-73.903068542480469,40.746303558349609,-73.898735046386719,40.75018310546875,1,.40,6.5,1,0.5,0,0,,8,2,,,
2,2013-08-19 15:28:18,2013-08-19 15:34:43,N,1,-73.891090393066406,40.746574401855469,-73.894233703613281,40.750766754150391,1,.73,6,0,0.5,0,0,,6.5,2,,,
2,2013-08-17 13:39:47,2013-08-17 14:02:06,N,1,-73.937393188476563,40.7584228515625,-73.864776611328125,40.72467041015625,3,5.42,20,0,0.5,0,0,,20.5,2,,,
2,2013-08-30 21:34:48,2013-08-30 21:49:23,N,1,-73.849899291992188,40.842910766601563,-73.852630615234375,40.807716369628906,1,3.31,13.5,0.5,0.5,0,0,,14.5,2,,,
2,2013-08-30 09:47:47,2013-08-30 09:56:31,N,1,-73.825614929199219,40.712249755859375,-73.811134338378906,40.691799163818359,5,2.43,9.5,0,0.5,0,0,,10,2,,,
2,2013-08-30 23:31:50,2013-08-31 00:01:40,N,1,-73.84613037109375,40.754596710205078,-73.978164672851562,40.665206909179688,1,14.23,41,0.5,0.5,0,0,,42,2,,,
2,2013-08-24 11:26:22,2013-08-24 11:42:22,N,1,-73.863685607910156,40.753433227539063,-73.873954772949219,40.773689270019531,2,2.56,12.5,0,0.5,0,0,,13,2,,,
1,2017-12-10 01:14:08,2017-12-10 01:21:25,1,1.10,1,N,162,237,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2017-12-28 18:57:30,2017-12-28 19:08:09,1,1.97,1,N,48,249,1,9,1,0.5,2.16,0,0.3,12.96
2,2017-12-27 06:49:13,2017-12-27 06:57:24,1,1.92,1,N,186,237,2,8.5,0,0.5,0,0,0.3,9.3
2,2017-12-08 19:25:53,2017-12-08 19:36:59,1,1.77,1,N,125,158,2,9,1,0.5,0,0,0.3,10.8
2,2017-12-07 09:03:19,2017-12-07 09:25:59,1,3.02,1,N,50,140,1,16,0,0.5,3.36,0,0.3,20.16
2,2017-12-17 00:02:04,2017-12-17 00:12:34,1,1.47,1,N,161,141,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2017-12-12 20:10:32,2017-12-12 20:28:14,1,3.50,1,N,231,246,1,15.5,0.5,0.5,1,0,0.3,17.8
2,2017-12-24 03:33:32,2017-12-24 04:13:37,1,11.60,1,N,114,150,1,37.5,0.5,0.5,7.76,0,0.3,46.56
1,2017-12-03 02:11:40,2017-12-03 02:20:02,1,1.80,1,N,48,68,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2017-12-18 07:31:41,2017-12-18 07:37:17,2,.77,1,N,48,161,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2017-12-02 17:08:09,2017-12-02 17:29:29,1,2.91,1,N,144,233,1,14.5,0,0.5,4.59,0,0.3,19.89
2,2017-12-23 08:00:28,2017-12-23 08:09:09,4,1.91,1,N,137,48,2,9,0,0.5,0,0,0.3,9.8
1,2017-12-02 20:00:00,2017-12-02 20:35:49,1,7.00,1,N,186,7,2,27.5,0.5,0.5,0,0,0.3,28.8
2,2017-12-28 11:42:06,2017-12-28 11:47:22,5,.36,1,N,163,161,2,5,0,0.5,0,0,0.3,5.8
1,2017-12-12 23:01:19,2017-12-12 23:10:12,1,1.00,1,N,230,229,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2017-12-12 08:31:34,2017-12-12 08:36:32,1,.80,1,N,50,246,1,5,0,0.5,1.45,0,0.3,7.25
2,2017-12-18 19:06:51,2017-12-18 19:23:42,2,7.80,1,N,87,75,1,23,1,0.5,2.5,0,0.3,27.3
2,2017-12-23 17:04:39,2017-12-23 17:10:31,1,.53,1,N,142,163,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-12-16 21:56:54,2017-12-16 22:09:43,1,2.12,1,N,48,68,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2017-12-06 17:53:28,2017-12-06 17:56:14,1,.70,1,N,41,41,1,4.5,1,0.5,0,0,0.3,6.3
2,2017-12-23 17:22:32,2017-12-23 17:39:51,2,.95,1,N,142,161,2,11,0,0.5,0,0,0.3,11.8
2,2017-12-17 22:24:18,2017-12-17 22:29:49,5,1.23,1,N,236,239,1,6.5,0.5,0.5,1.17,0,0.3,8.97
2,2017-12-29 23:21:56,2017-12-29 23:34:59,2,1.74,1,N,79,4,1,9.5,0.5,0.5,0,0,0.3,10.8
1,2017-12-16 07:37:24,2017-12-16 07:43:30,1,2.00,1,N,170,141,2,8,0,0.5,0,0,0.3,8.8
2,2017-12-02 18:37:04,2017-12-02 18:57:00,2,1.08,1,N,162,48,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2017-12-06 12:41:09,2017-12-06 12:55:16,5,.71,1,N,230,161,1,9.5,0,0.5,2.58,0,0.3,12.88
1,2017-12-01 22:25:32,2017-12-01 23:03:49,1,11.30,1,N,138,48,2,39,0.5,0.5,0,5.76,0.3,46.06
