VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 


2,2017-01-01 06:55:24,2017-01-01 07:05:00,1,1.52,1,N,161,48,2,8.5,0,0.5,0,0,0.3,9.3
2,2017-01-01 07:34:40,2017-01-01 07:55:15,1,11.33,1,N,230,138,1,32.5,0,0.5,7.77,5.54,0.3,46.61
1,2017-01-01 07:34:07,2017-01-01 07:53:05,1,6.70,1,N,173,230,1,20.5,0,0.5,4.25,0,0.3,25.55
2,2017-01-01 07:33:22,2017-01-01 07:38:45,5,1.29,1,N,148,4,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:28:05,2017-01-01 07:31:59,1,1.08,1,N,132,132,1,5.5,0,0.5,1,0,0.3,7.3
1,2017-01-01 07:07:45,2017-01-01 07:13:23,1,1.50,1,N,50,186,1,7,0,0.5,2,0,0.3,9.8
2,2017-01-01 06:59:05,2017-01-01 07:09:19,1,4.12,1,N,48,137,2,13,0,0.5,0,0,0.3,13.8
1,2017-01-01 06:59:42,2017-01-01 07:03:02,1,1.40,1,N,237,75,1,6,0,0.5,2,0,0.3,8.8
2,2017-01-01 07:22:08,2017-01-01 07:26:32,3,1.21,1,N,79,4,2,6,0,0.5,0,0,0.3,6.8
1,2017-01-01 07:01:44,2017-01-01 07:21:03,1,6.90,1,N,79,260,2,22.5,0,0.5,0,0,0.3,23.3
1,2017-01-01 06:54:41,2017-01-01 06:58:24,2,.80,1,N,256,256,1,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 07:27:17,2017-01-01 07:33:09,2,2.10,1,N,90,161,2,8,0,0.5,0,0,0.3,8.8
2,2017-01-01 07:08:23,2017-01-01 07:32:06,1,9.47,1,N,79,56,2,29.5,0,0.5,0,0,0.3,30.3
2,2017-01-01 07:04:52,2017-01-01 07:09:26,2,1.17,1,N,116,42,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:16:44,2017-01-01 07:21:39,1,2.24,1,N,263,140,1,8,0,0.5,0,0,0.3,8.8
2,2017-01-01 07:00:08,2017-01-01 07:00:23,5,.14,1,N,17,17,2,2.5,0,0.5,0,0,0.3,3.3
2,2017-01-01 07:26:12,2017-01-01 07:42:54,1,8.95,1,N,186,265,1,26,0,0.5,5,10.5,0.3,42.3
2,2017-01-01 07:23:42,2017-01-01 07:28:26,3,1.50,1,N,262,141,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:05:06,2017-01-01 07:07:27,2,.80,1,N,163,237,2,4.5,0,0.5,0,0,0.3,5.3
2,2017-01-01 06:57:55,2017-01-01 07:01:38,2,.87,1,N,148,249,1,5,0,0.5,0.87,0,0.3,6.67
2,2017-01-01 00:00:52,2017-01-01 00:04:17,5,.93,1,N,239,142,1,4.5,0.5,0.5,15,0,0.3,20.8
1,2017-01-01 07:24:45,2017-01-01 07:29:13,1,1.00,1,N,164,107,1,5.5,0,0.5,1,0,0.3,7.3
1,2017-01-01 07:36:28,2017-01-01 07:43:11,1,2.00,1,N,137,163,1,8,0,0.5,1.2,0,0.3,10
2,2017-01-01 07:27:42,2017-01-01 07:34:15,1,1.23,1,N,162,48,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-01-01 07:08:51,2017-01-01 07:15:02,1,1.70,1,N,107,186,1,7.5,0,0.5,0,0,0.3,8.3
1,2017-01-01 07:17:41,2017-01-01 07:38:34,1,7.20,1,N,79,159,1,22.5,0,0.5,2,0,0.3,25.3
1,2017-01-01 07:20:54,2017-01-01 07:37:44,1,11.10,1,N,129,132,2,31.5,0,0.5,0,0,0.3,32.3
2,2017-01-01 07:06:58,2017-01-01 07:13:33,1,1.83,1,N,262,43,2,8,0,0.5,0,0,0.3,8.8
1,2017-01-01 07:23:39,2017-01-01 07:46:50,2,17.50,3,N,142,1,1,64,0,0,16.4,17.8,0.3,98.5
2,2017-01-01 07:06:38,2017-01-01 07:30:05,1,12.12,1,N,68,138,1,35,0,0.5,7.16,0,0.3,42.96
2,2017-01-01 07:37:39,2017-01-01 07:40:35,1,1.41,1,N,237,263,1,6,0,0.5,2.04,0,0.3,8.84
2,2017-01-01 07:23:37,2017-01-01 07:33:39,1,2.33,1,N,238,143,2,9.5,0,0.5,0,0,0.3,10.3
2,2017-01-01 07:05:12,2017-01-01 07:09:40,1,1.45,1,N,236,140,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:30:50,2017-01-01 07:36:26,1,1.18,1,N,186,137,1,6,0,0.5,1.36,0,0.3,8.16
2,2017-01-01 07:20:36,2017-01-01 07:23:40,1,.95,1,N,100,163,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 07:27:56,2017-01-01 07:36:20,5,4.11,1,N,138,260,2,13.5,0,0.5,0,0,0.3,14.3
2,2017-01-01 07:38:10,2017-01-01 07:42:47,2,.99,1,N,79,148,1,6,0,0.5,1.7,0,0.3,8.5
1,2017-01-01 07:27:41,2017-01-01 07:32:11,1,.60,1,N,13,231,2,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 00:00:05,2017-01-01 00:08:33,2,.90,1,N,48,50,1,7,0.5,0.5,0,0,0.3,8.3
1,2017-01-01 07:31:00,2017-01-01 07:42:48,1,4.00,1,N,263,186,2,14,0,0.5,0,0,0.3,14.8
2,2017-01-01 07:02:12,2017-01-01 07:14:43,1,3.21,1,N,226,140,1,13,0,0.5,2,0,0.3,15.8
2,2017-01-01 07:11:52,2017-01-01 07:11:58,1,.00,5,N,1,1,1,118.3,0,0.5,23.82,0,0.3,142.92
1,2017-01-01 07:08:28,2017-01-01 07:15:05,1,1.60,1,N,249,230,2,7.5,0,0.5,0,0,0.3,8.3
2,2017-01-01 07:05:52,2017-01-01 07:25:50,2,5.98,1,N,230,256,2,21,0,0.5,0,0,0.3,21.8
2,2017-01-01 07:37:04,2017-01-01 07:48:47,2,2.50,1,N,17,36,1,11.5,0,0.5,2.46,0,0.3,14.76
1,2017-01-01 06:54:20,2017-01-01 06:57:54,2,.90,1,N,186,100,1,5,0,0.5,1,0,0.3,6.8
1,2017-01-01 06:54:20,2017-01-01 07:00:27,1,1.90,1,N,140,75,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2017-01-01 07:31:22,2017-01-01 07:37:20,1,1.80,1,N,140,170,1,7.5,0,0.5,1,0,0.3,9.3
1,2017-01-01 07:27:22,2017-01-01 07:46:29,1,12.70,1,N,65,28,1,35,0,0.5,2,0,0.3,37.8
1,2017-01-01 07:30:43,2017-01-01 07:34:55,1,.90,1,N,36,36,1,5,0,0.5,1.16,0,0.3,6.96
1,2017-01-01 07:07:43,2017-01-01 07:13:50,2,1.70,1,N,224,162,1,7,0,0.5,2,0,0.3,9.8
2,2017-01-01 00:01:26,2017-01-01 00:04:52,1,.76,1,N,239,239,1,4.5,0.5,0.5,1.5,0,0.3,7.3
1,2017-01-01 07:17:35,2017-01-01 07:21:57,2,.70,1,N,100,50,2,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 06:55:58,2017-01-01 07:04:45,1,1.70,1,N,264,186,1,8.5,0,0.5,2.3,0,0.3,11.6
1,2017-01-01 07:16:42,2017-01-01 07:28:47,2,3.30,1,N,145,234,2,12.5,0,0.5,0,5.54,0.3,18.84
2,2017-01-01 07:27:40,2017-01-01 07:38:24,1,1.63,1,N,48,229,1,9,0,0.5,2.5,0,0.3,12.3
2,2017-01-01 07:20:10,2017-01-01 07:23:47,1,.87,1,N,234,158,2,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 07:29:40,2017-01-01 07:34:08,1,1.00,1,N,100,170,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-01 07:21:31,2017-01-01 07:26:48,1,1.41,1,N,163,141,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-01-01 07:30:53,2017-01-01 07:51:50,2,10.40,1,Y,107,138,1,30,0,0.5,7.25,5.54,0.3,43.59
1,2017-01-01 07:16:43,2017-01-01 07:21:57,1,1.50,1,N,263,140,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-01-01 06:54:01,2017-01-01 07:28:14,2,8.60,1,N,234,89,2,30,0,0.5,0,0,0.3,30.8
2,2017-01-01 07:37:58,2017-01-01 07:46:29,1,2.39,1,N,141,48,2,9.5,0,0.5,0,0,0.3,10.3
2,2017-01-01 06:54:04,2017-01-01 07:00:38,1,1.60,1,N,36,36,1,7,0,0.5,0,0,0.3,7.8
2,2017-01-01 07:04:01,2017-01-01 07:05:15,2,.05,1,N,48,48,2,3,0,0.5,0,0,0.3,3.8
1,2017-01-01 07:22:36,2017-01-01 07:26:48,1,.90,1,N,113,107,1,5.5,0,0.5,1.25,0,0.3,7.55
2,2017-01-01 00:00:31,2017-01-01 00:12:28,1,2.56,1,N,113,229,1,10.5,0.5,0.5,8.2,0,0.3,20
2,2017-01-01 07:28:03,2017-01-01 07:54:07,5,17.83,2,N,132,158,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2017-01-01 07:09:51,2017-01-01 07:15:58,1,2.97,1,N,263,137,1,9.5,0,0.5,2,0,0.3,12.3
2,2017-01-01 07:33:18,2017-01-01 07:58:43,5,18.08,2,N,163,132,1,52,0,0.5,10.56,0,0.3,63.36
2,2017-01-01 07:03:54,2017-01-01 07:09:57,1,2.00,1,N,262,74,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-01-01 07:26:35,2017-01-01 07:28:35,1,.90,1,N,100,161,2,4.5,0,0.5,0,0,0.3,5.3
1,2017-01-01 06:54:35,2017-01-01 06:55:53,1,.30,1,N,163,230,2,3,0,0.5,0,0,0.3,3.8
2,2017-01-01 07:23:23,2017-01-01 07:32:20,3,2.74,1,N,48,262,2,10,0,0.5,0,0,0.3,10.8
1,2017-01-01 07:37:50,2017-01-01 07:41:18,1,1.20,1,N,4,107,2,6,0,0.5,0,0,0.3,6.8
1,2017-01-01 07:25:57,2017-01-01 07:59:57,2,20.00,3,N,164,1,1,72,0,0,20,16.25,0.3,108.55
1,2017-01-01 07:22:17,2017-01-01 07:27:20,1,1.30,1,N,236,161,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2017-01-01 07:30:10,2017-01-01 07:32:06,5,.53,1,N,66,66,1,3.5,0,0.5,0,0,0.3,4.3
1,2017-01-01 07:15:45,2017-01-01 07:35:25,1,3.60,1,N,162,226,1,17.5,0,0.5,3.65,0,0.3,21.95
2,2017-01-01 07:37:29,2017-01-01 07:40:33,1,.55,1,N,186,164,1,4,0,0.5,1.2,0,0.3,6
2,2017-01-01 07:38:07,2017-01-01 07:40:20,1,.62,1,N,262,236,1,4,0,0.5,0.48,0,0.3,5.28
2,2017-01-01 07:33:25,2017-01-01 07:36:24,1,1.16,1,N,50,50,2,5.5,0,0.5,0,0,0.3,6.3
1,2017-01-01 06:54:11,2017-01-01 07:18:38,4,7.70,1,N,48,17,1,25,0,0.5,0,0,0.3,25.8
1,2017-01-01 07:15:50,2017-01-01 07:46:09,1,9.90,1,N,50,61,2,31.5,0,0.5,0,0,0.3,32.3
2,2017-01-01 07:25:26,2017-01-01 07:29:42,1,1.57,1,N,186,107,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 07:20:08,2017-01-01 07:33:47,5,4.32,1,N,238,234,2,15,0,0.5,0,0,0.3,15.8
1,2017-01-01 07:07:27,2017-01-01 07:15:42,1,2.90,1,N,229,75,2,10,0,0.5,0,0,0.3,10.8
2,2017-01-01 07:23:27,2017-01-02 07:04:16,1,2.79,1,N,238,42,2,11.5,0,0.5,0,0,0.3,12.3
2,2017-01-01 07:11:39,2017-01-01 07:24:04,1,2.61,1,N,100,229,2,11.5,0,0.5,0,0,0.3,12.3
1,2017-01-01 07:25:46,2017-01-01 07:34:22,1,3.90,1,N,88,79,1,13,0,0.5,2.75,0,0.3,16.55
2,2017-01-01 07:12:37,2017-01-01 07:18:26,1,1.55,1,N,89,188,2,7,0,0.5,0,0,0.3,7.8
1,2017-01-01 06:54:38,2017-01-01 06:59:50,1,1.10,1,N,249,107,1,6,0,0.5,1.35,0,0.3,8.15
2,2017-01-01 07:22:07,2017-01-01 07:27:56,3,.96,1,N,148,211,1,6,0,0.5,1.36,0,0.3,8.16
2,2017-01-01 07:09:14,2017-01-01 07:42:13,1,7.44,1,N,161,225,1,28.5,0,0.5,8.79,0,0.3,38.09
2,2017-01-01 07:31:45,2017-01-01 07:59:21,6,7.72,1,N,230,37,2,26.5,0,0.5,0,0,0.3,27.3
2,2017-01-01 06:54:44,2017-01-01 07:23:43,1,17.38,2,N,132,140,1,52,0,0.5,2.2,0,0.3,55
2,2017-01-01 06:59:18,2017-01-01 07:19:13,1,6.84,1,N,144,263,1,22.5,0,0.5,1.7,0,0.3,25
1,2017-01-01 07:10:29,2017-01-01 07:13:07,1,.60,1,N,41,74,1,4.5,0,0.5,1,0,0.3,6.3
1,2017-01-01 07:31:45,2017-01-01 07:41:11,1,3.90,1,N,263,159,1,13,0,0.5,2,0,0.3,15.8
1,2017-01-01 07:11:24,2017-01-01 07:33:21,1,5.40,1,N,79,261,1,20.5,0,0.5,0,0,0.3,21.3
1,2017-01-01 00:00:36,2017-01-01 00:12:55,1,3.60,1,N,263,7,2,13,0.5,0.5,0,0,0.3,14.3
1,2017-01-01 07:10:32,2017-01-01 07:51:27,1,18.50,2,N,163,132,1,52,0,0.5,10.55,0,0.3,63.35
1,2017-01-01 07:14:34,2017-01-01 07:39:41,1,7.30,1,N,79,24,2,24,0,0.5,0,0,0.3,24.8
2,2017-01-01 07:16:01,2017-01-01 07:21:19,1,1.85,1,N,263,74,2,7.5,0,0.5,0,0,0.3,8.3
1,2017-01-01 00:01:02,2017-01-01 00:09:15,1,1.20,1,N,152,42,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2017-01-01 00:00:48,2017-01-01 00:12:22,1,2.80,1,N,239,229,1,11.5,0.5,0.5,1,0,0.3,13.8
1,2017-01-01 07:16:29,2017-01-01 07:41:35,1,15.40,1,N,132,89,2,43,0,0.5,0,0,0.3,43.8
2,2017-01-01 07:30:39,2017-01-01 07:34:08,6,.82,1,N,148,79,1,5,0,0.5,5,0,0.3,10.8
2,2017-01-01 07:10:53,2017-01-01 07:22:33,1,6.05,1,N,13,233,1,19,0,0.5,3.96,0,0.3,23.76
1,2017-01-01 07:11:06,2017-01-01 07:13:40,1,.70,1,N,79,4,2,4.5,0,0.5,0,0,0.3,5.3
2,2017-01-01 07:16:25,2017-01-01 07:23:34,1,3.58,1,N,233,232,1,12,0,0.5,2.56,0,0.3,15.36
2,2017-01-01 07:28:08,2017-01-01 07:32:46,4,1.06,1,N,170,186,2,5.5,0,0.5,0,0,0.3,6.3
1,2017-01-01 07:11:12,2017-01-01 07:13:47,1,1.00,1,N,68,68,1,5,0,0.5,1.15,0,0.3,6.95
1,2017-01-01 07:16:29,2017-01-01 07:41:35,1,15.40,1,N,132,89,2,43,0,0.5,0,0,0.3,43.8
2,2017-01-01 07:01:24,2017-01-01 07:04:18,1,.64,1,N,90,68,1,4.5,0,0.5,1.32,0,0.3,6.62
1,2017-01-01 07:02:08,2017-01-01 07:11:15,1,2.50,1,N,161,79,1,10,0,0.5,1,0,0.3,11.8
1,2017-01-01 07:01:34,2017-01-01 07:05:11,1,.80,1,N,234,68,1,5.5,0,0.5,1,0,0.3,7.3
2,2017-01-01 07:07:54,2017-01-01 07:21:33,1,5.24,1,N,74,90,1,16.5,0,0.5,2.7,0,0.3,20
2,2017-01-01 00:00:55,2017-01-01 00:14:52,2,4.41,1,N,233,74,1,14.5,0.5,0.5,2,0,0.3,17.8
2,2017-01-01 07:22:08,2017-01-01 07:26:32,3,1.21,1,N,79,4,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 07:06:37,2017-01-01 07:09:29,3,1.03,1,N,25,33,2,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 07:18:15,2017-01-01 07:28:19,1,1.80,1,N,249,79,1,9,0,0.5,0.01,0,0.3,9.81
2,2017-01-01 07:27:52,2017-01-01 07:35:48,1,2.15,1,N,141,142,1,8.5,0,0.5,1,0,0.3,10.3
2,2017-01-01 06:55:48,2017-01-01 06:57:31,1,.56,1,N,140,236,1,4,0,0.5,1.2,0,0.3,6
2,2017-01-01 07:12:37,2017-01-01 07:18:26,1,1.55,1,N,89,188,2,7,0,0.5,0,0,0.3,7.8
2,2017-01-01 07:19:07,2017-01-01 07:25:39,1,1.25,1,N,107,186,2,7,0,0.5,0,0,0.3,7.8
2,2017-01-01 07:36:41,2017-01-01 07:50:36,1,5.40,1,N,43,179,1,16.5,0,0.5,5.19,0,0.3,22.49
1,2017-01-01 07:20:41,2017-01-01 07:33:12,1,4.00,1,N,239,137,1,14,0,0.5,4.44,0,0.3,19.24
1,2017-01-01 07:17:58,2017-01-01 07:22:48,1,1.40,1,N,236,237,2,6.5,0,0.5,0,0,0.3,7.3
1,2017-01-01 07:09:02,2017-01-01 07:09:49,2,.00,5,N,265,265,1,25,0,0,2,20,0.3,47.3
2,2017-01-01 07:24:44,2017-01-01 07:26:42,2,.43,1,N,161,48,2,3.5,0,0.5,0,0,0.3,4.3
2,2017-01-01 07:21:26,2017-01-01 07:31:12,1,5.87,1,N,264,264,1,17.5,0,0.5,3.5,0,0.3,21.8
2,2017-01-01 00:01:30,2017-01-01 00:29:05,1,18.83,2,N,132,41,1,52,0,0.5,8.75,5.54,0.3,67.09
2,2017-01-01 06:55:46,2017-01-01 07:34:23,6,9.41,1,N,41,148,2,36.5,0,0.5,0,0,0.3,37.3
1,2017-01-01 07:03:36,2017-01-01 07:06:19,1,1.50,1,N,233,107,1,6,0,0.5,1,0,0.3,7.8
2,2017-01-01 07:15:51,2017-01-01 07:20:52,2,.69,1,N,41,42,2,5.5,0,0.5,0,0,0.3,6.3
2,2017-01-01 07:20:20,2017-01-01 07:25:58,3,1.51,1,N,107,148,2,7,0,0.5,0,0,0.3,7.8
2,2017-01-01 07:00:24,2017-01-01 07:07:33,1,1.47,1,N,137,186,1,7.5,0,0.5,2.49,0,0.3,10.79
1,2017-01-01 07:36:27,2017-01-01 08:00:09,2,14.50,3,N,90,1,1,57,0,0,16.95,10.5,0.3,84.75
1,2017-01-01 07:13:23,2017-01-01 07:20:21,2,2.00,1,N,79,186,1,8.5,0,0.5,1.85,0,0.3,11.15
2,2017-01-01 07:20:46,2017-01-01 07:24:25,6,.95,1,N,148,232,2,5,0,0.5,0,0,0.3,5.8
2,2017-01-01 07:04:52,2017-01-01 07:09:26,2,1.17,1,N,116,42,2,6,0,0.5,0,0,0.3,6.8
2,2017-01-01 06:59:28,2017-01-01 07:12:41,1,3.64,1,N,163,41,1,13.5,0,0.5,3.58,0,0.3,17.88
1,2017-01-01 07:31:26,2017-01-01 07:37:52,1,1.20,1,N,170,186,1,7,0,0.5,0,0,0.3,7.8
2,2017-01-01 06:53:23,2017-01-01 07:09:47,3,8.07,1,N,226,231,1,24.5,0,0.5,5.06,0,0.3,30.36
1,2017-01-01 07:18:37,2017-01-01 07:32:16,1,5.10,1,N,137,217,2,17,0,0.5,0,0,0.3,17.8
2,2017-01-01 07:19:54,2017-01-01 07:26:25,1,2.32,1,N,50,170,2,8.5,0,0.5,0,0,0.3,9.3
2,2017-01-01 06:56:36,2017-01-01 07:01:23,2,1.19,1,N,90,170,1,6,0,0.5,1,0,0.3,7.8
2,2017-01-01 07:08:42,2017-01-01 07:39:07,1,17.88,2,N,230,132,2,52,0,0.5,0,5.54,0.3,58.34
2,2017-01-01 06:55:19,2017-01-01 06:58:58,6,.85,1,N,48,50,2,5,0,0.5,0,0,0.3,5.8
1,2017-01-01 07:31:14,2017-01-01 07:32:57,1,.70,1,N,170,161,2,4,0,0.5,0,0,0.3,4.8
1,2017-01-01 07:00:58,2017-01-01 07:04:25,1,.80,1,N,90,90,1,4.5,0,0.5,1.05,0,0.3,6.35
2,2017-01-01 07:02:09,2017-01-01 07:06:40,1,1.55,1,N,236,238,2,6.5,0,0.5,0,0,0.3,7.3
2,2017-01-01 00:01:40,2017-01-01 00:07:49,6,1.18,1,N,234,170,2,6,0.5,0.5,0,0,0.3,7.3
2,2017-01-01 00:00:35,2017-01-01 00:06:10,2,.66,1,N,79,79,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2017-01-01 07:33:25,2017-01-01 07:53:07,1,6.59,1,N,79,74,2,20.5,0,0.5,0,0,0.3,21.3
1,2017-01-01 06:53:54,2017-01-01 06:58:06,1,1.40,1,N,237,75,2,6,0,0.5,0,0,0.3,6.8
1,2017-01-09 11:13:28,2017-01-09 11:25:45,1,3.30,1,N,263,161,1,12.5,0,0.5,2,0,0.3,15.3
2,2017-01-01 07:27:54,2017-01-01 07:34:08,2,1.03,1,N,229,237,1,6.5,0,0.5,1.7,0,0.3,9
2,2017-01-01 07:31:55,2017-01-01 07:59:23,6,12.38,1,N,132,189,1,36,0,0.5,6.5,0,0.3,43.3
1,2017-01-01 07:07:15,2017-01-01 07:09:55,1,.40,1,N,113,249,2,4,0,0.5,0,0,0.3,4.8
2,2017-01-01 07:07:54,2017-01-01 07:21:33,1,5.24,1,N,74,90,1,16.5,0,0.5,2.7,0,0.3,20
1,2017-01-01 07:27:07,2017-01-01 07:56:47,1,17.60,2,N,161,132,1,52,0,0.5,5,5.54,0.3,63.34
2,2017-01-01 07:12:22,2017-01-01 07:34:15,1,11.62,1,N,163,138,2,33.5,0,0.5,0,5.54,0.3,39.84
2,2017-01-01 07:20:52,2017-01-01 07:28:26,1,1.49,1,N,230,186,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2017-01-01 07:29:47,2017-01-01 07:43:34,2,6.89,1,N,161,13,2,21,0,0.5,0,0,0.3,21.8
1,2017-01-01 07:35:37,2017-01-01 07:43:10,1,1.90,1,N,142,141,1,8,0,0.5,2.6,0,0.3,11.4
2,2017-01-01 07:18:33,2017-01-01 07:21:05,5,.88,1,N,236,75,1,4.5,0,0.5,1.06,0,0.3,6.36
1,2017-01-01 07:21:21,2017-01-01 07:34:33,1,4.50,1,N,238,170,1,15,0,0.5,2.5,0,0.3,18.3
1,2017-01-01 07:37:53,2017-01-01 08:00:04,1,6.60,1,N,193,166,2,22.5,0,0.5,0,0,0.3,23.3
2,2017-01-01 07:19:44,2017-01-01 07:27:13,1,2.80,1,N,48,158,1,10,0,0.5,2.16,0,0.3,12.96
1,2017-01-01 07:30:53,2017-01-01 07:51:50,2,10.40,1,Y,107,138,1,30,0,0.5,7.25,5.54,0.3,43.59
1,2017-01-01 07:07:55,2017-01-01 07:27:14,3,6.10,1,N,230,157,2,20.5,0,0.5,0,0,0.3,21.3
1,2017-01-01 07:28:47,2017-01-01 07:36:45,1,2.30,1,N,249,232,2,9,0,0.5,0,0,0.3,9.8
1,2017-01-01 07:33:51,2017-01-01 07:53:04,1,13.90,1,N,230,259,2,38,0,0.5,0,0,0.3,38.8
2,2017-01-01 07:05:10,2017-01-01 07:20:23,6,4.30,1,N,229,7,2,15.5,0,0.5,0,0,0.3,16.3
1,2017-01-01 07:28:07,2017-01-01 07:44:22,2,10.00,1,N,141,138,1,28.5,0,0.5,6.95,5.54,0.3,41.79
2,2017-01-01 06:56:59,2017-01-01 07:25:20,1,8.39,1,N,68,159,2,27,0,0.5,0,0,0.3,27.8
2,2017-01-01 06:59:19,2017-01-01 07:09:45,1,2.92,1,N,186,238,2,11,0,0.5,0,0,0.3,11.8
2,2017-01-01 06:55:18,2017-01-01 07:12:30,1,5.89,1,N,7,114,2,19.5,0,0.5,0,0,0.3,20.3
2,2017-01-01 07:37:54,2017-01-01 07:46:24,1,2.19,1,N,143,236,1,9,0,0.5,1.96,0,0.3,11.76
1,2017-01-01 07:22:22,2017-01-01 07:27:33,1,1.30,1,N,186,107,2,6.5,0,0.5,0,0,0.3,7.3
