VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount


CMT,2014-05-20 15:15:59,2014-05-20 15:35:29,1,1.8999999999999999,-73.974597000000003,40.792945000000003,1,N,-73.959208000000004,40.774344999999997,CSH,13,0,0.5,0,0,13.5
VTS,2014-05-02 22:51:00,2014-05-02 23:10:00,6,2.2599999999999998,0,0,1,,0,0,CSH,13.5,0.5,0.5,0,0,14.5
VTS,2014-05-29 19:08:00,2014-05-29 19:19:00,1,0.89000000000000001,-73.986611999999994,40.761000000000003,1,,-73.974433000000005,40.755515000000003,CRD,7.5,1,0.5,1.7,0,10.699999999999999
VTS,2014-05-15 01:13:00,2014-05-15 01:19:00,1,1.3300000000000001,-73.978825000000001,40.740757000000002,1,,-73.984155000000001,40.725527,CSH,6.5,0.5,0.5,0,0,7.5
CMT,2014-05-29 15:41:34,2014-05-29 15:48:50,1,0.29999999999999999,-73.984934999999993,40.748241,1,N,-73.980528000000007,40.744945999999999,CSH,6,1,0.5,0,0,7.5
VTS,2014-05-15 18:34:00,2014-05-15 18:47:00,1,1.3799999999999999,-73.993561999999997,40.746712000000002,1,,-73.988905000000003,40.736592999999999,CSH,8.5,1,0.5,0,0,10
VTS,2014-05-08 00:38:00,2014-05-08 01:09:00,1,18.120000000000001,-73.788111999999998,40.641547000000003,2,,-73.992997000000003,40.758620000000001,CRD,52,0,0.5,14.33,5.3300000000000001,72.159999999999997
VTS,2014-05-07 14:05:00,2014-05-07 15:03:00,6,17.030000000000001,-73.783465000000007,40.648676999999999,2,,-73.991117000000003,40.750480000000003,CSH,52,0,0.5,0,5.3300000000000001,57.829999999999998
CMT,2014-05-08 10:37:28,2014-05-08 10:43:02,1,0.80000000000000004,-73.950435999999996,40.779567999999998,1,N,-73.951751999999999,40.769641999999997,CRD,5.5,0,0.5,1.5,0,7.5
CMT,2014-05-30 01:25:32,2014-05-30 01:38:49,1,3.5,-73.991986999999995,40.725478000000003,1,N,-73.988128000000003,40.764304000000003,CRD,13,0.5,0.5,3.5,0,17.5
VTS,2014-05-16 09:52:00,2014-05-16 10:29:00,1,10.68,-73.988806999999994,40.747022000000001,1,,-73.865430000000003,40.770761999999998,CRD,37,0,0.5,8.4700000000000006,5.3300000000000001,51.299999999999997
CMT,2014-05-13 18:03:12,2014-05-13 18:08:40,1,1.2,0,0,1,N,0,0,CRD,6,1,0.5,1.8700000000000001,0,9.3699999999999992
CMT,2014-05-02 09:18:29,2014-05-02 09:20:08,3,0.40000000000000002,-73.967714000000001,40.803072999999998,1,N,-73.970909000000006,40.797759999999997,CSH,3.5,0,0.5,0,0,4
VTS,2014-05-10 06:24:00,2014-05-10 06:31:00,6,1.6100000000000001,-74.000320000000002,40.738751999999998,1,,-73.989953,40.723222,CSH,7.5,0,0.5,0,0,8
CMT,2014-05-16 15:07:46,2014-05-16 15:28:03,1,2.2000000000000002,-73.981808999999998,40.746865999999997,1,N,-73.99024,40.719054999999997,CRD,13.5,0,0.5,1,0,15
VTS,2014-05-27 16:42:00,2014-05-27 16:49:00,6,1.2,-73.947239999999994,40.776017000000003,1,,-73.961853000000005,40.771017000000001,CRD,6.5,1,0.5,1,0,9
CMT,2014-05-10 16:43:00,2014-05-10 17:03:07,2,4.7999999999999998,-74.007603000000003,40.711772000000003,1,N,-73.981252999999995,40.764865,CSH,17.5,0,0.5,0,0,18
VTS,2014-05-20 22:05:00,2014-05-20 22:15:00,1,2.1400000000000001,-74.004895000000005,40.723052000000003,1,,-74.003546999999998,40.748381999999999,CRD,9.5,0.5,0.5,2,0,12.5
VTS,2014-05-30 07:11:00,2014-05-30 07:19:00,1,1.5700000000000001,-73.990499999999997,40.75582,1,,-73.969679999999997,40.760680000000001,CSH,7.5,0,0.5,0,0,8
VTS,2014-05-15 10:22:00,2014-05-15 10:43:00,6,1.3999999999999999,-73.980087999999995,40.743091999999997,1,,-73.982332,40.757866999999997,CRD,13,0,0.5,2.6000000000000001,0,16.100000000000001
CMT,2014-05-23 07:28:50,2014-05-23 07:53:35,1,3.6000000000000001,-73.977798000000007,40.763587000000001,1,N,-73.960963000000007,40.806916999999999,CRD,19,0,0.5,3.8999999999999999,0,23.399999999999999
CMT,2014-05-13 12:59:58,2014-05-13 13:17:07,1,2.7999999999999998,-73.988219000000001,40.751868999999999,1,N,-73.971767999999997,40.785404,CSH,13.5,0,0.5,0,0,14
CMT,2014-05-01 10:37:14,2014-05-01 10:53:12,4,2.2999999999999998,-73.987662,40.732588,1,N,-73.984278000000003,40.746133,CRD,11,0,0.5,2.8700000000000001,0,14.369999999999999
VTS,2014-05-09 23:30:00,2014-05-09 23:30:00,1,0,0,0,5,,0,0,CRD,27,0,0.5,0,0,27.5
CMT,2014-05-22 09:45:24,2014-05-22 10:09:23,1,2.6000000000000001,-73.996021999999996,40.737985000000002,1,N,-73.968881999999994,40.764527000000001,CRD,15.5,0,0.5,3.2000000000000002,0,19.199999999999999
CMT,2014-05-11 11:24:40,2014-05-11 11:37:21,2,2.3999999999999999,-73.988437000000005,40.775337999999998,1,N,-73.990951999999993,40.751033999999997,CRD,10.5,0,0.5,2.75,0,13.75
CMT,2014-05-23 15:09:54,2014-05-23 15:16:26,1,1.1000000000000001,-73.977485000000001,40.752074,1,N,-73.978049999999996,40.763506,CRD,6.5,0,0.5,1.3999999999999999,0,8.4000000000000004
VTS,2014-05-27 01:24:00,2014-05-27 01:40:00,1,3.1000000000000001,-73.949129999999997,40.787632000000002,1,,-73.950851999999998,40.820664999999998,CSH,13.5,0.5,0.5,0,0,14.5
VTS,2014-05-15 01:35:00,2014-05-15 02:06:00,1,15.26,-73.988680000000002,40.734299999999998,1,,-73.862679999999997,40.862099999999998,CRD,43.5,0.5,0.5,0,0,44.5
CMT,2014-05-20 17:28:20,2014-05-20 18:04:35,2,3.6000000000000001,-73.963283000000004,40.762307,1,N,-73.997833,40.721727999999999,CSH,23,1,0.5,0,0,24.5
CMT,2014-05-19 18:52:20,2014-05-19 18:59:16,2,1.6000000000000001,-74.004480000000001,40.741762000000001,1,N,-73.994230000000002,40.761442000000002,CSH,7.5,1,0.5,0,0,9
CMT,2014-05-20 02:23:26,2014-05-20 02:39:48,1,6.7000000000000002,-73.993791000000002,40.741484,1,N,-73.939476999999997,40.820884999999997,CRD,21,0.5,0.5,6.5999999999999996,0,28.600000000000001
VTS,2014-05-11 16:04:00,2014-05-11 16:22:00,1,4.1900000000000004,-73.983968000000004,40.725546999999999,1,,-73.959395000000001,40.730725,CRD,16,0,0.5,3.2000000000000002,0,19.699999999999999
CMT,2014-05-24 02:47:00,2014-05-24 03:00:03,1,4.9000000000000004,-73.94623,40.789363000000002,1,N,-73.912486000000001,40.83081,CRD,16,0.5,0.5,0,0,17
VTS,2014-05-03 16:52:00,2014-05-03 17:05:00,1,3.6400000000000001,-73.981804999999994,40.749536999999997,1,,-73.966430000000003,40.791581999999998,CSH,13.5,0,0.5,0,0,14
VTS,2014-05-19 09:40:00,2014-05-19 09:48:00,1,1.02,-73.993534999999994,40.736052000000001,1,,-73.988829999999993,40.743364999999997,CRD,7,0,0.5,2,0,9.5
VTS,2014-05-21 23:51:00,2014-05-21 23:56:00,1,1.03,-73.980886999999996,40.764761999999997,1,,-73.964342000000002,40.757972000000002,CSH,5.5,0.5,0.5,0,0,6.5
CMT,2014-05-29 19:37:07,2014-05-29 19:44:46,1,1.8999999999999999,-73.990455999999995,40.729143000000001,1,N,-73.972080000000005,40.74729,CSH,8,1,0.5,0,0,9.5
CMT,2014-05-19 19:27:25,2014-05-19 19:30:08,1,0.40000000000000002,-73.995652000000007,40.732742000000002,1,N,-74.002791999999999,40.733744000000002,CRD,4,1,0.5,1.1000000000000001,0,6.5999999999999996
VTS,2014-05-08 23:42:00,2014-05-08 23:53:00,4,1.9099999999999999,-73.989320000000006,40.720286999999999,1,,-73.985202000000001,40.742004999999999,CRD,9.5,0.5,0.5,1,0,11.5
CMT,2014-05-03 21:35:51,2014-05-03 21:40:20,1,0.59999999999999998,-73.986940000000004,40.750718999999997,1,N,-73.978511999999995,40.751734999999996,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2014-05-23 21:46:15,2014-05-23 21:52:11,1,1.1000000000000001,-73.969117999999995,40.770012999999999,1,N,-73.956191000000004,40.768113,CSH,6.5,0.5,0.5,0,0,7.5
VTS,2014-05-30 09:52:00,2014-05-30 09:55:00,2,0.69999999999999996,-73.959400000000002,40.780119999999997,1,,-73.953190000000006,40.788719999999998,CRD,4.5,0,0.5,0.90000000000000002,0,5.9000000000000004
CMT,2014-05-28 10:40:29,2014-05-28 11:07:27,1,12.5,-73.991577000000007,40.734293000000001,1,N,-73.870572999999993,40.773882,CRD,36.5,0,0.5,10.58,5.3300000000000001,52.909999999999997
VTS,2014-05-17 16:00:00,2014-05-17 16:22:00,1,8.6899999999999995,-73.965800000000002,40.80012,1,,-73.864900000000006,40.770470000000003,CRD,26.5,0,0.5,2.2000000000000002,5.3300000000000001,34.530000000000001
CMT,2014-05-09 10:17:19,2014-05-09 10:47:56,1,3.5,-73.981611000000001,40.781010999999999,1,N,-73.981521000000001,40.744202000000001,CSH,19.5,0,0.5,0,0,20
VTS,2014-05-09 17:08:00,2014-05-09 17:15:00,1,0.73999999999999999,-73.992621999999997,40.730482000000002,1,,-73.995244999999997,40.722020000000001,CRD,6.5,1,0.5,1.8799999999999999,0,9.8800000000000008
VTS,2014-05-10 11:58:00,2014-05-10 12:25:00,5,16.719999999999999,-73.980607000000006,40.749749999999999,2,,-73.786304999999999,40.644030000000001,CSH,52,0,0.5,0,5.3300000000000001,57.829999999999998
VTS,2014-05-20 18:36:00,2014-05-20 18:48:00,1,2.1000000000000001,-74.007227,40.716099999999997,1,,-73.990911999999994,40.692725000000003,CRD,9.5,1,0.5,2.1000000000000001,0,13.1
CMT,2014-05-28 07:26:47,2014-05-28 07:38:06,1,1.6000000000000001,-73.949136999999993,40.773178000000001,1,N,-73.968179000000006,40.765343000000001,CRD,9,0,0.5,1.5,0,11
VTS,2014-05-22 20:00:00,2014-05-22 20:04:00,5,0.73999999999999999,-73.976898000000006,40.749814999999998,1,,-73.967662000000004,40.752062000000002,CSH,4.5,0.5,0.5,0,0,5.5
CMT,2014-05-31 08:27:08,2014-05-31 08:33:05,1,2.2000000000000002,-74.008878999999993,40.713614999999997,1,N,-73.990915000000001,40.736587,CSH,8,0,0.5,0,0,8.5
VTS,2014-05-20 15:40:00,2014-05-20 15:59:00,1,1.3100000000000001,-73.991754999999998,40.749462000000001,1,,-73.999222000000003,40.761251999999999,CRD,12,0,0.5,2.3999999999999999,0,14.9
CMT,2014-05-28 23:02:10,2014-05-28 23:35:59,3,9.5999999999999996,-73.982332,40.774757000000001,1,N,-73.984470999999999,40.665784000000002,CSH,32.5,0.5,0.5,0,5.3300000000000001,38.829999999999998
CMT,2014-05-13 08:23:44,2014-05-13 08:34:37,1,1.3999999999999999,-73.983883000000006,40.764223999999999,1,N,-73.975336999999996,40.751325000000001,CSH,8.5,0,0.5,0,0,9
CMT,2014-05-18 19:36:00,2014-05-18 19:58:31,2,2.3999999999999999,-73.967241000000001,40.760274000000003,1,N,-73.995981999999998,40.744067999999999,CSH,15.5,0,0.5,0,0,16
VTS,2014-05-15 08:43:00,2014-05-15 09:01:00,3,2.6899999999999999,-73.967757000000006,40.765976999999999,1,,-73.993696999999997,40.735996999999998,CRD,13,0,0.5,1.5,0,15
CMT,2014-05-08 08:58:12,2014-05-08 09:40:21,2,9.4000000000000004,-73.866152,40.770817999999998,1,N,-73.975143000000003,40.756121,CRD,32.5,0,0.5,8,5.3300000000000001,46.329999999999998
VTS,2014-05-11 03:44:00,2014-05-11 03:55:00,1,3.9399999999999999,-73.964817999999994,40.760710000000003,1,,-73.951407000000003,40.759766999999997,CSH,13.5,0.5,0.5,0,0,14.5
CMT,2014-05-17 13:15:15,2014-05-17 13:24:56,2,1.3999999999999999,-73.998953,40.726647999999997,1,N,-74.004082999999994,40.742308000000001,CSH,8,0,0.5,0,0,8.5
VTS,2014-05-18 20:38:00,2014-05-18 20:43:00,1,1.05,-73.973669999999998,40.747802,1,,-73.975572,40.745260000000002,CSH,5,0.5,0.5,0,0,6
VTS,2014-05-04 21:02:00,2014-05-04 21:10:00,4,1.3999999999999999,-73.968896999999998,40.749862,1,,-73.987224999999995,40.750072000000003,CRD,7,0.5,0.5,4,0,12
CMT,2014-05-04 11:49:23,2014-05-04 12:05:02,1,3,-73.978596999999993,40.745196,1,N,-73.946584000000001,40.772770999999999,CSH,13.5,0,0.5,0,0,14
VTS,2014-05-20 17:49:00,2014-05-20 17:58:00,6,1.6299999999999999,-73.970337000000001,40.799292000000001,1,,-73.985595000000004,40.780687,CRD,8.5,1,0.5,1.8999999999999999,0,11.9
CMT,2014-05-24 15:57:52,2014-05-24 16:49:35,3,19.5,-73.984750000000005,40.760728,1,N,-73.790401000000003,40.643774999999998,CRD,52,0,0.5,2.5,0,55
CMT,2014-05-16 16:17:29,2014-05-16 16:27:53,1,1.3999999999999999,-73.971667999999994,40.756376000000003,1,N,-73.984926999999999,40.739230999999997,CSH,8.5,1,0.5,0,0,10
VTS,2014-05-23 21:38:00,2014-05-23 21:57:00,1,5.4900000000000002,-73.987312000000003,40.716211999999999,1,,-73.948660000000004,40.774107000000001,CRD,19,0.5,0.5,2,0,22
VTS,2014-05-30 20:51:00,2014-05-30 20:56:00,1,1.3100000000000001,-73.969814999999997,40.760874999999999,1,,-73.979619999999997,40.744701999999997,CRD,6,0.5,0.5,1.3,0,8.3000000000000007
CMT,2014-05-01 13:51:59,2014-05-01 13:54:46,3,0.69999999999999996,-74.002791999999999,40.739510000000003,1,N,-73.996660000000006,40.747951999999998,CRD,4.5,0,0.5,1,0,6
VTS,2014-05-19 17:33:00,2014-05-19 17:54:00,5,2.5099999999999998,-73.978881999999999,40.761736999999997,1,,-74.007632000000001,40.743206999999998,CSH,14.5,1,0.5,0,0,16
CMT,2014-05-07 21:49:42,2014-05-07 22:16:26,1,7.4000000000000004,-73.954302999999996,40.76417,1,N,-74.015022999999999,40.718142999999998,CRD,26.5,0.5,0.5,5.5,0,33
VTS,2014-05-01 12:45:00,2014-05-01 12:51:00,4,1.1000000000000001,-73.976709999999997,40.750647000000001,1,,-73.988027000000002,40.740917000000003,CSH,6,0,0.5,0,0,6.5
CMT,2014-05-18 19:35:28,2014-05-18 19:47:03,1,5.2999999999999998,-74.008836000000002,40.710287000000001,1,N,-73.976068999999995,40.753931999999999,CSH,16.5,0,0.5,0,0,17
CMT,2014-05-13 12:21:19,2014-05-13 12:26:05,1,0.80000000000000004,-73.969617,40.760106,1,N,-73.974968000000004,40.750359000000003,CSH,5.5,0,0.5,0,0,6
CMT,2014-05-21 13:06:56,2014-05-21 13:11:30,3,1.2,-73.965483000000006,40.763424000000001,1,N,-73.953449000000006,40.779625000000003,CSH,6,0,0.5,0,0,6.5
CMT,2014-05-01 08:47:05,2014-05-01 09:23:31,1,3.8999999999999999,-73.982259999999997,40.738399000000001,1,N,-73.977740999999995,40.777045000000001,CRD,23,0,0.5,4,0,27.5
VTS,2014-05-20 14:40:00,2014-05-20 14:54:00,1,1.22,-73.990937000000002,40.724462000000003,1,,-73.985917000000001,40.740042000000003,CSH,9.5,0,0.5,0,0,10
VTS,2014-05-30 21:28:00,2014-05-30 21:52:00,5,2.1499999999999999,-74.001373000000001,40.733488000000001,1,,-73.974661999999995,40.732866999999999,CRD,16,0.5,0.5,3.2999999999999998,0,20.300000000000001
VTS,2014-05-11 18:10:00,2014-05-11 18:13:00,5,0.95999999999999996,-73.957830000000001,40.765166999999998,1,,-73.946887000000004,40.772015000000003,CSH,5,0,0.5,0,0,5.5
CMT,2014-05-10 12:44:35,2014-05-10 12:50:51,1,1,0,0,1,N,0,0,CRD,6.5,0,0.5,1.3999999999999999,0,8.4000000000000004
CMT,2014-05-01 11:22:05,2014-05-01 11:27:17,1,0.29999999999999999,-73.974984000000006,40.750211,1,N,-73.971558999999999,40.754944999999999,CSH,5,0,0.5,0,0,5.5
VTS,2014-05-24 16:31:00,2014-05-24 17:20:00,3,18.800000000000001,-73.781149999999997,40.645009999999999,2,,-73.978290000000001,40.76652,CSH,52,0,0.5,0,5.3300000000000001,57.829999999999998
CMT,2014-05-07 13:24:15,2014-05-07 13:40:23,1,1.3999999999999999,-73.980838000000006,40.782499999999999,1,N,-73.985202999999998,40.763475,CSH,11.5,0,0.5,0,0,12
CMT,2014-05-21 17:51:32,2014-05-21 18:08:44,1,3.1000000000000001,-73.94735,40.776167000000001,1,N,-73.962252000000007,40.805098000000001,CRD,13.5,1,0.5,3,0,18
VTS,2014-05-29 15:34:00,2014-05-29 15:44:00,1,1.6899999999999999,-73.971734999999995,40.763441999999998,1,,-73.981802000000002,40.779586999999999,CRD,8.5,0,0.5,1.7,0,10.699999999999999
VTS,2014-05-01 21:19:00,2014-05-01 21:24:00,1,0.71999999999999997,-73.991365000000002,40.7241,1,,-74.002215000000007,40.725237,CSH,5.5,0.5,0.5,0,0,6.5
VTS,2014-05-25 12:25:00,2014-05-25 12:43:00,3,5.2599999999999998,-73.976020000000005,40.753731999999999,1,,-74.016270000000006,40.711391999999996,CRD,18,0,0.5,3,0,21.5
CMT,2014-05-20 11:42:58,2014-05-20 11:47:58,1,1.1000000000000001,-73.975128999999995,40.752479000000001,1,N,-73.987341000000001,40.740727,CSH,6,0,0.5,0,0,6.5
CMT,2014-05-18 10:01:41,2014-05-18 10:15:44,1,3.2999999999999998,-73.974673999999993,40.755485,1,N,-73.966409999999996,40.793433,CRD,13.5,0,0.5,1,0,15
VTS,2014-05-31 09:40:00,2014-05-31 09:51:00,1,1.6399999999999999,-73.973870000000005,40.737591999999999,1,,-73.988759999999999,40.750281999999999,CSH,9,0,0.5,0,0,9.5
CMT,2014-05-13 04:58:31,2014-05-13 05:01:06,1,0.80000000000000004,0,0,1,N,0,0,CRD,4.5,0.5,0.5,1,0,6.5
VTS,2014-05-31 02:25:00,2014-05-31 02:33:00,2,1.9099999999999999,-74.005337999999995,40.739947000000001,1,,-74.005376999999996,40.739865000000002,CRD,8,0.5,0.5,0,0,9
VTS,2014-05-05 22:20:00,2014-05-05 22:42:00,1,3.02,-74.003619999999998,40.722279999999998,1,,-73.973730000000003,40.748139999999999,CSH,15.5,0.5,0.5,0,0,16.5
CMT,2014-05-15 13:24:13,2014-05-15 13:58:42,4,2.7999999999999998,-73.976337000000001,40.784137000000001,1,N,-73.963768999999999,40.758645999999999,CSH,20.5,0,0.5,0,0,21
CMT,2014-05-31 07:39:24,2014-05-31 07:53:24,2,8.8000000000000007,-73.985853000000006,40.743749999999999,1,N,-73.870632999999998,40.773936999999997,CRD,25,0,0.5,7.7000000000000002,5.3300000000000001,38.530000000000001
VTS,2014-05-31 10:52:00,2014-05-31 11:09:00,2,3.3999999999999999,-73.978921999999997,40.762250000000002,1,,-73.956457,40.802956999999999,CRD,14.5,0,0.5,2.2000000000000002,0,17.199999999999999
CMT,2014-05-27 09:59:32,2014-05-27 10:29:17,1,9.6999999999999993,-73.870883000000006,40.773741999999999,1,N,-73.977619000000004,40.782761999999998,CRD,31.5,0,0.5,6,5.3300000000000001,43.329999999999998
CMT,2014-05-07 19:31:02,2014-05-07 19:46:49,1,7.7999999999999998,-73.980922000000007,40.742078999999997,1,N,-73.852751999999995,40.739114000000001,CSH,23.5,1,0.5,0,5.3300000000000001,30.329999999999998
CMT,2014-05-15 11:27:51,2014-05-15 11:45:23,1,2.2999999999999998,-73.978500999999994,40.765109000000002,1,N,-73.970982000000006,40.79448,CRD,13,0,0.5,3.3500000000000001,0,16.850000000000001
VTS,2014-05-03 12:25:00,2014-05-03 12:39:00,1,2.1099999999999999,-73.972759999999994,40.755927,1,,-74.002049999999997,40.755895000000002,CRD,11,0,0.5,3.2999999999999998,0,14.800000000000001
VTS,2014-05-24 18:04:00,2014-05-24 18:11:00,3,1.4299999999999999,-73.963014999999999,40.794127000000003,1,,-73.976122000000004,40.77617,CRD,7.5,0,0.5,2,0,10
CMT,2014-05-27 14:05:16,2014-05-27 14:15:54,1,0.69999999999999996,0,0,1,N,0,0,CRD,8,0,0.5,1.7,0,10.199999999999999
CMT,2014-05-17 09:29:25,2014-05-17 09:35:31,1,1.2,-73.948924000000005,40.692442999999997,1,N,-73.958860999999999,40.686802,CRD,6.5,0,0.5,2.1000000000000001,0,9.0999999999999996
VTS,2014-05-27 22:14:00,2014-05-27 22:38:00,2,4.4900000000000002,-73.982027000000002,40.778880000000001,1,,-73.986062000000004,40.731076999999999,CRD,19.5,0.5,0.5,1,0,21.5
CMT,2014-05-20 03:10:31,2014-05-20 03:15:26,1,0.90000000000000002,-74.003427000000002,40.743630000000003,1,N,-74.000051999999997,40.734780000000001,CSH,5.5,0.5,0.5,0,0,6.5
VTS,2014-05-14 19:28:00,2014-05-14 19:32:00,1,0.75,-73.969076999999999,40.74971,1,,-73.962917000000004,40.758417000000001,CRD,5,1,0.5,0.5,0,7
VTS,2014-05-16 17:13:00,2014-05-16 17:32:00,6,1.49,-73.991313000000005,40.740062000000002,1,,-73.983040000000003,40.755982000000003,CSH,12.5,1,0.5,0,0,14
VTS,2014-05-01 11:43:00,2014-05-01 12:03:00,2,1.25,-73.971597000000003,40.745874999999998,1,,-73.976034999999996,40.759785000000001,CRD,12.5,0,0.5,2.5,0,15.5
CMT,2014-05-17 02:09:38,2014-05-17 02:13:45,1,0.59999999999999998,-73.992097000000001,40.725771999999999,1,N,-73.997586999999996,40.720967000000002,CRD,5,0.5,0.5,1.2,0,7.2000000000000002
CMT,2014-05-04 12:16:50,2014-05-04 12:19:44,1,0.40000000000000002,-73.975666000000004,40.792065000000001,1,N,-73.973798000000002,40.787129999999998,CRD,4,0,0.5,0.90000000000000002,0,5.4000000000000004
CMT,2014-05-24 23:35:26,2014-05-24 23:53:38,3,1.6000000000000001,-73.993752000000001,40.728124999999999,1,Y,-74.006484999999998,40.738382000000001,CRD,12.5,0.5,0.5,2.7000000000000002,0,16.199999999999999
VTS,2014-05-18 12:08:00,2014-05-18 12:10:00,1,0.68999999999999995,-73.974041999999997,40.783996999999999,1,,-73.979534999999998,40.776311999999997,CSH,4.5,0,0.5,0,0,5
VTS,2014-05-24 02:13:00,2014-05-24 02:25:00,5,4.9800000000000004,-73.950987999999995,40.808362000000002,1,,-73.951840000000004,40.808795000000003,CSH,16,0.5,0.5,0,0,17
CMT,2014-05-05 18:00:41,2014-05-05 18:20:33,2,2.2999999999999998,-73.989817000000002,40.733040000000003,1,N,-73.971782000000005,40.762042000000001,CRD,14,1,0.5,1.5,0,17
CMT,2014-05-06 23:58:10,2014-05-07 00:03:01,1,0.69999999999999996,-73.990029000000007,40.714106000000001,1,N,-73.993741,40.720869,CSH,5,0.5,0.5,0,0,6
CMT,2014-05-01 19:48:45,2014-05-01 19:53:50,2,0.5,-73.994538000000006,40.725918,1,N,-73.988560000000007,40.727288999999999,CSH,5,1,0.5,0,0,6.5
CMT,2014-05-01 21:23:45,2014-05-01 21:39:07,4,2.7000000000000002,-73.996065000000002,40.723576000000001,1,N,-73.983784,40.755208000000003,CSH,12,0.5,0.5,0,0,13
VTS,2014-05-11 21:26:00,2014-05-11 21:32:00,1,1.3600000000000001,-73.996296999999998,40.723939999999999,1,,-73.983238,40.734924999999997,CRD,6.5,0.5,0.5,1.3999999999999999,0,8.9000000000000004
CMT,2014-05-09 15:38:31,2014-05-09 15:48:42,1,0.90000000000000002,-73.978344000000007,40.736848999999999,1,N,-73.995140000000006,40.744242999999997,CRD,8.5,0,0.5,1,0,10
CMT,2014-05-17 23:04:19,2014-05-17 23:09:22,1,1.2,-73.970072000000002,40.753127999999997,1,Y,-73.962222999999994,40.767584999999997,CRD,6,0.5,0.5,1.3999999999999999,0,8.4000000000000004
CMT,2014-05-31 20:58:32,2014-05-31 21:27:19,1,12.4,-73.957402999999999,40.748049999999999,1,N,-73.799968000000007,40.748261999999997,CSH,36.5,0.5,0.5,0,0,37.5
VTS,2014-05-11 18:25:00,2014-05-11 18:35:00,1,1.6899999999999999,-73.986099999999993,40.756309999999999,1,,-74.001959999999997,40.734999999999999,CRD,8.5,0,0.5,1.7,0,10.699999999999999
VTS,2014-05-14 07:12:00,2014-05-14 07:23:00,1,2.1699999999999999,-73.988874999999993,40.773972000000001,1,,-73.982174999999998,40.75217,CSH,9.5,0,0.5,0,0,10
CMT,2014-05-05 12:24:08,2014-05-05 12:36:51,1,1.2,-73.976192999999995,40.756087999999998,1,N,-73.964483999999999,40.770665999999999,CRD,9.5,0,0.5,1,0,11
CMT,2014-05-09 18:51:14,2014-05-09 19:05:18,1,1.7,-73.985418999999993,40.744546999999997,1,N,-73.997399999999999,40.726042999999997,CRD,10,1,0.5,3,0,14.5
